0.659564370301576	,1.11653929452494	,-1.06838466012664	,1.5707963267949	,-0.0124413566245174	,-0.789742311265714	,0.915621457729662
0.659486320366675	,1.11641167817755	,-1.06820148572326	,1.5707963267949	,-0.0124393516897987	,-0.789740458670807	,0.915411775201386
0.659408239549503	,1.11628407467957	,-1.06801828881426	,1.5707963267949	,-0.0124373462044503	,-0.789738606374496	,0.915202092282813
0.65933012784485	,1.11615648403687	,-1.06783506939173	,1.5707963267949	,-0.0124353401685564	,-0.789736754376864	,0.914992408974002
0.659251985247509	,1.11602890625529	,-1.06765182744777	,1.5707963267949	,-0.0124333335822051	,-0.789734902677993	,0.914782725275011
0.659173811752271	,1.11590134134071	,-1.06746856297448	,1.5707963267949	,-0.0124313264454816	,-0.789733051277965	,0.914573041185901
0.659095607353925	,1.115773789299	,-1.06728527596393	,1.5707963267949	,-0.0124293187584712	,-0.789731200176861	,0.914363356706731
0.659017372047261	,1.11564625013602	,-1.06710196640823	,1.5707963267949	,-0.0124273105212609	,-0.789729349374765	,0.91415367183756
0.65893910582707	,1.11551872385765	,-1.06691863429946	,1.5707963267949	,-0.0124253017339342	,-0.789727498871757	,0.913943986578448
0.658860808688139	,1.11539121046975	,-1.06673527962972	,1.5707963267949	,-0.0124232923965799	,-0.789725648667919	,0.913734300929454
0.658782480625258	,1.1152637099782	,-1.06655190239109	,1.5707963267949	,-0.0124212825092815	,-0.789723798763334	,0.913524614890637
0.658704121633213	,1.11513622238888	,-1.06636850257568	,1.5707963267949	,-0.0124192720721261	,-0.789721949158083	,0.913314928462058
0.658625731706794	,1.11500874770765	,-1.06618508017558	,1.5707963267949	,-0.0124172610851989	,-0.789720099852248	,0.913105241643775
0.658547310840786	,1.11488128594041	,-1.06600163518287	,1.5707963267949	,-0.012415249548587	,-0.789718250845911	,0.912895554435849
0.658468859029975	,1.11475383709303	,-1.06581816758966	,1.5707963267949	,-0.0124132374623755	,-0.789716402139155	,0.912685866838338
0.658390376269149	,1.11462640117139	,-1.06563467738802	,1.5707963267949	,-0.0124112248266508	,-0.78971455373206	,0.912476178851302
0.658311862553092	,1.11449897818138	,-1.06545116457006	,1.5707963267949	,-0.0124092116414989	,-0.789712705624709	,0.912266490474801
0.65823331787659	,1.11437156812888	,-1.06526762912788	,1.5707963267949	,-0.012407197907006	,-0.789710857817183	,0.912056801708895
0.658154742234428	,1.11424417101978	,-1.06508407105355	,1.5707963267949	,-0.0124051836232582	,-0.789709010309564	,0.911847112553642
0.658076135621388	,1.11411678685996	,-1.06490049033918	,1.5707963267949	,-0.0124031687903408	,-0.789707163101934	,0.911637423009103
0.657997498032255	,1.11398941565533	,-1.06471688697686	,1.5707963267949	,-0.0124011534083408	,-0.789705316194376	,0.911427733075338
0.657918829461813	,1.11386205741177	,-1.06453326095869	,1.5707963267949	,-0.0123991374773453	,-0.789703469586969	,0.911218042752405
0.657840129904844	,1.11373471213517	,-1.06434961227675	,1.5707963267949	,-0.0123971209974387	,-0.789701623279797	,0.911008352040365
0.657761399356129	,1.11360737983144	,-1.06416594092315	,1.5707963267949	,-0.012395103968708	,-0.789699777272941	,0.910798660939278
0.657682637810452	,1.11348006050647	,-1.06398224688997	,1.5707963267949	,-0.0123930863912394	,-0.789697931566483	,0.910588969449202
0.657603845262594	,1.11335275416615	,-1.06379853016931	,1.5707963267949	,-0.0123910682651189	,-0.789696086160505	,0.910379277570199
0.657525021707334	,1.11322546081639	,-1.06361479075327	,1.5707963267949	,-0.0123890495904337	,-0.789694241055087	,0.910169585302327
0.657446167139454	,1.1130981804631	,-1.06343102863393	,1.5707963267949	,-0.01238703036727	,-0.789692396250313	,0.909959892645646
0.657367281553735	,1.11297091311217	,-1.0632472438034	,1.5707963267949	,-0.0123850105957128	,-0.789690551746263	,0.909750199600217
0.657288364944954	,1.11284365876952	,-1.06306343625377	,1.5707963267949	,-0.0123829902758503	,-0.789688707543019	,0.909540506166099
0.657209417307892	,1.11271641744104	,-1.06287960597714	,1.5707963267949	,-0.0123809694077677	,-0.789686863640663	,0.909330812343352
0.657130438637327	,1.11258918913265	,-1.06269575296559	,1.5707963267949	,-0.0123789479915519	,-0.789685020039276	,0.909121118132035
0.657051428928038	,1.11246197385027	,-1.06251187721123	,1.5707963267949	,-0.0123769260272901	,-0.789683176738941	,0.90891142353221
0.656972388174802	,1.1123347715998	,-1.06232797870616	,1.5707963267949	,-0.0123749035150666	,-0.789681333739739	,0.908701728543934
0.656893316372397	,1.11220758238716	,-1.06214405744245	,1.5707963267949	,-0.0123728804549703	,-0.78967949104175	,0.908492033167269
0.656814213515599	,1.11208040621826	,-1.06196011341222	,1.5707963267949	,-0.0123708568470864	,-0.789677648645058	,0.908282337402274
0.656735079599186	,1.11195324309903	,-1.06177614660757	,1.5707963267949	,-0.0123688326915019	,-0.789675806549743	,0.908072641249011
0.656655914617933	,1.11182609303538	,-1.06159215702057	,1.5707963267949	,-0.0123668079883021	,-0.789673964755888	,0.907862944707536
0.656576718566616	,1.11169895603324	,-1.06140814464334	,1.5707963267949	,-0.0123647827375759	,-0.789672123263573	,0.907653247777913
0.656497491440009	,1.11157183209852	,-1.06122410946797	,1.5707963267949	,-0.0123627569394102	,-0.789670282072879	,0.9074435504602
0.656418233232889	,1.11144472123716	,-1.06104005148655	,1.5707963267949	,-0.0123607305938886	,-0.78966844118389	,0.907233852754457
0.65633894394003	,1.11131762345507	,-1.06085597069118	,1.5707963267949	,-0.0123587037010999	,-0.789666600596686	,0.907024154660745
0.656259623556204	,1.1111905387582	,-1.06067186707396	,1.5707963267949	,-0.0123566762611311	,-0.789664760311348	,0.906814456179123
0.656180272076187	,1.11106346715246	,-1.060487740627	,1.5707963267949	,-0.0123546482740675	,-0.789662920327959	,0.906604757309652
0.65610088949475	,1.11093640864379	,-1.06030359134237	,1.5707963267949	,-0.0123526197399979	,-0.789661080646599	,0.906395058052391
0.656021475806667	,1.11080936323813	,-1.06011941921219	,1.5707963267949	,-0.0123505906590076	,-0.789659241267351	,0.906185358407402
0.65594203100671	,1.1106823309414	,-1.05993522422855	,1.5707963267949	,-0.0123485610311826	,-0.789657402190295	,0.905975658374743
0.655862555089652	,1.11055531175955	,-1.05975100638354	,1.5707963267949	,-0.012346530856612	,-0.789655563415512	,0.905765957954475
0.655783048050263	,1.11042830569852	,-1.05956676566928	,1.5707963267949	,-0.0123445001353808	,-0.789653724943085	,0.905556257146659
0.655703509883314	,1.11030131276424	,-1.05938250207784	,1.5707963267949	,-0.0123424688675779	,-0.789651886773095	,0.905346555951354
0.655623940583577	,1.11017433296265	,-1.05919821560135	,1.5707963267949	,-0.0123404370532878	,-0.789650048905623	,0.905136854368621
0.655544340145822	,1.11004736629971	,-1.05901390623188	,1.5707963267949	,-0.0123384046925992	,-0.789648211340751	,0.90492715239852
0.655464708564818	,1.10992041278136	,-1.05882957396155	,1.5707963267949	,-0.0123363717855991	,-0.78964637407856	,0.904717450041112
0.655385045835335	,1.10979347241354	,-1.05864521878245	,1.5707963267949	,-0.0123343383323729	,-0.78964453711913	,0.904507747296456
0.655305351952142	,1.10966654520221	,-1.05846084068668	,1.5707963267949	,-0.0123323043330092	,-0.789642700462545	,0.904298044164612
0.655225626910009	,1.1095396311533	,-1.05827643966634	,1.5707963267949	,-0.0123302697875953	,-0.789640864108884	,0.904088340645642
0.655145870703702	,1.10941273027279	,-1.05809201571353	,1.5707963267949	,-0.0123282346962172	,-0.789639028058229	,0.903878636739605
0.655066083327991	,1.10928584256662	,-1.05790756882035	,1.5707963267949	,-0.012326199058962	,-0.789637192310662	,0.903668932446562
0.654986264777643	,1.10915896804074	,-1.05772309897891	,1.5707963267949	,-0.0123241628759168	,-0.789635356866264	,0.903459227766573
0.654906415047425	,1.10903210670112	,-1.05753860618129	,1.5707963267949	,-0.0123221261471702	,-0.789633521725116	,0.903249522699699
0.654826534132103	,1.10890525855371	,-1.05735409041961	,1.5707963267949	,-0.0123200888728086	,-0.789631686887299	,0.903039817246
0.654746622026445	,1.10877842360448	,-1.05716955168596	,1.5707963267949	,-0.0123180510529171	,-0.789629852352895	,0.902830111405536
0.654666678725216	,1.10865160185938	,-1.05698498997245	,1.5707963267949	,-0.0123160126875863	,-0.789628018121985	,0.902620405178368
0.654586704223182	,1.10852479332439	,-1.05680040527117	,1.5707963267949	,-0.0123139737769016	,-0.78962618419465	,0.902410698564557
0.654506698515109	,1.10839799800547	,-1.05661579757423	,1.5707963267949	,-0.0123119343209508	,-0.789624350570971	,0.902200991564162
0.654426661595761	,1.10827121590859	,-1.05643116687374	,1.5707963267949	,-0.012309894319821	,-0.78962251725103	,0.901991284177245
0.654346593459903	,1.10814444703971	,-1.05624651316178	,1.5707963267949	,-0.0123078537735992	,-0.789620684234907	,0.901781576403866
0.654266494102298	,1.10801769140481	,-1.05606183643047	,1.5707963267949	,-0.0123058126823743	,-0.789618851522684	,0.901571868244084
0.654186363517712	,1.10789094900987	,-1.0558771366719	,1.5707963267949	,-0.0123037710462324	,-0.789617019114442	,0.901362159697963
0.654106201700907	,1.10776421986085	,-1.05569241387818	,1.5707963267949	,-0.0123017288652605	,-0.789615187010262	,0.90115245076556
0.654026008646647	,1.10763750396374	,-1.05550766804142	,1.5707963267949	,-0.0122996861395457	,-0.789613355210226	,0.900942741446937
0.653945784349694	,1.1075108013245	,-1.05532289915371	,1.5707963267949	,-0.0122976428691786	,-0.789611523714414	,0.900733031742156
0.65386552880481	,1.10738411194913	,-1.05513810720717	,1.5707963267949	,-0.0122955990542426	,-0.789609692522907	,0.900523321651276
0.653785242006759	,1.10725743584361	,-1.05495329219389	,1.5707963267949	,-0.0122935546948284	,-0.789607861635787	,0.900313611174358
0.653704923950301	,1.10713077301391	,-1.05476845410597	,1.5707963267949	,-0.0122915097910212	,-0.789606031053135	,0.900103900311462
0.653624574630198	,1.10700412346603	,-1.05458359293553	,1.5707963267949	,-0.0122894643429099	,-0.789604200775031	,0.89989418906265
0.653544194041211	,1.10687748720595	,-1.05439870867466	,1.5707963267949	,-0.0122874183505823	,-0.789602370801557	,0.899684477427983
0.653463782178101	,1.10675086423965	,-1.05421380131547	,1.5707963267949	,-0.0122853718141256	,-0.789600541132794	,0.899474765407519
0.653383339035628	,1.10662425457314	,-1.05402887085007	,1.5707963267949	,-0.0122833247336267	,-0.789598711768823	,0.899265053001322
0.653302864608551	,1.1064976582124	,-1.05384391727056	,1.5707963267949	,-0.0122812771091745	,-0.789596882709725	,0.899055340209451
0.653222358891632	,1.10637107516343	,-1.05365894056905	,1.5707963267949	,-0.0122792289408569	,-0.78959505395558	,0.898845627031967
0.653141821879629	,1.10624450543222	,-1.05347394073764	,1.5707963267949	,-0.01227718022876	,-0.78959322550647	,0.898635913468932
0.6530612535673	,1.10611794902477	,-1.05328891776844	,1.5707963267949	,-0.0122751309729727	,-0.789591397362477	,0.898426199520405
0.652980653949405	,1.10599140594708	,-1.05310387165356	,1.5707963267949	,-0.0122730811735821	,-0.78958956952368	,0.898216485186447
0.652900023020703	,1.10586487620515	,-1.0529188023851	,1.5707963267949	,-0.0122710308306768	,-0.78958774199016	,0.89800677046712
0.65281936077595	,1.10573835980499	,-1.05273370995516	,1.5707963267949	,-0.0122689799443449	,-0.789585914762	,0.897797055362485
0.652738667209906	,1.10561185675259	,-1.05254859435587	,1.5707963267949	,-0.0122669285146726	,-0.789584087839279	,0.897587339872602
0.652657942317326	,1.10548536705397	,-1.05236345557931	,1.5707963267949	,-0.0122648765417495	,-0.789582261222079	,0.897377623997532
0.652577186092969	,1.10535889071512	,-1.0521782936176	,1.5707963267949	,-0.0122628240256626	,-0.78958043491048	,0.897167907737336
0.652496398531591	,1.10523242774207	,-1.05199310846286	,1.5707963267949	,-0.0122607709664999	,-0.789578608904563	,0.896958191092075
0.652415579627948	,1.10510597814083	,-1.05180790010718	,1.5707963267949	,-0.0122587173643494	,-0.789576783204409	,0.896748474061811
0.652334729376797	,1.1049795419174	,-1.05162266854268	,1.5707963267949	,-0.0122566632192989	,-0.7895749578101	,0.896538756646603
0.652253847772894	,1.1048531190778	,-1.05143741376146	,1.5707963267949	,-0.0122546085314372	,-0.789573132721715	,0.896329038846514
0.652172934810993	,1.10472670962805	,-1.05125213575563	,1.5707963267949	,-0.0122525533008524	,-0.789571307939336	,0.896119320661603
0.65209199048585	,1.10460031357417	,-1.0510668345173	,1.5707963267949	,-0.0122504975276305	,-0.789569483463044	,0.895909602091933
0.65201101479222	,1.10447393092217	,-1.05088151003859	,1.5707963267949	,-0.0122484412118613	,-0.789567659292919	,0.895699883137564
0.651930007724858	,1.10434756167809	,-1.0506961623116	,1.5707963267949	,-0.0122463843536336	,-0.789565835429042	,0.895490163798558
0.651848969278518	,1.10422120584793	,-1.05051079132844	,1.5707963267949	,-0.0122443269530343	,-0.789564011871494	,0.895280444074974
0.651767899447954	,1.10409486343774	,-1.05032539708123	,1.5707963267949	,-0.0122422690101516	,-0.789562188620355	,0.895070723966875
0.65168679822792	,1.10396853445353	,-1.05013997956206	,1.5707963267949	,-0.0122402105250732	,-0.789560365675707	,0.894861003474323
0.651605665613168	,1.10384221890133	,-1.04995453876306	,1.5707963267949	,-0.0122381514978898	,-0.789558543037631	,0.894651282597376
0.651524501598453	,1.10371591678718	,-1.04976907467634	,1.5707963267949	,-0.0122360919286866	,-0.789556720706206	,0.894441561336099
0.651443306178527	,1.1035896281171	,-1.04958358729401	,1.5707963267949	,-0.0122340318175533	,-0.789554898681513	,0.89423183969055
0.651362079348142	,1.10346335289714	,-1.04939807660817	,1.5707963267949	,-0.012231971164578	,-0.789553076963634	,0.894022117660791
0.651280821102051	,1.10333709113332	,-1.04921254261094	,1.5707963267949	,-0.0122299099698484	,-0.789551255552649	,0.893812395246885
0.651199531435007	,1.10321084283169	,-1.04902698529444	,1.5707963267949	,-0.0122278482334544	,-0.789549434448639	,0.893602672448891
0.651118210341759	,1.10308460799829	,-1.04884140465078	,1.5707963267949	,-0.0122257859554837	,-0.789547613651684	,0.893392949266872
0.651036857817061	,1.10295838663915	,-1.04865580067207	,1.5707963267949	,-0.0122237231360236	,-0.789545793161865	,0.893183225700887
0.650955473855663	,1.10283217876031	,-1.04847017335042	,1.5707963267949	,-0.0122216597751637	,-0.789543972979262	,0.892973501751
0.650874058452316	,1.10270598436783	,-1.04828452267794	,1.5707963267949	,-0.0122195958729918	,-0.789542153103957	,0.892763777417271
0.650792611601771	,1.10257980346775	,-1.04809884864676	,1.5707963267949	,-0.0122175314295969	,-0.789540333536029	,0.892554052699762
0.650711133298778	,1.10245363606612	,-1.04791315124899	,1.5707963267949	,-0.0122154664450669	,-0.78953851427556	,0.892344327598534
0.650629623538087	,1.10232748216899	,-1.04772743047673	,1.5707963267949	,-0.0122134009194905	,-0.78953669532263	,0.892134602113647
0.650548082314449	,1.1022013417824	,-1.04754168632211	,1.5707963267949	,-0.0122113348529567	,-0.78953487667732	,0.891924876245165
0.650466509622612	,1.10207521491242	,-1.04735591877725	,1.5707963267949	,-0.0122092682455541	,-0.78953305833971	,0.891715149993147
0.650384905457325	,1.10194910156509	,-1.04717012783425	,1.5707963267949	,-0.0122072010973708	,-0.78953124030988	,0.891505423357656
0.650303269813339	,1.10182300174648	,-1.04698431348523	,1.5707963267949	,-0.0122051334084947	,-0.789529422587912	,0.891295696338753
0.650221602685402	,1.10169691546264	,-1.04679847572231	,1.5707963267949	,-0.0122030651790164	,-0.789527605173885	,0.891085968936499
0.650139904068262	,1.10157084271964	,-1.04661261453761	,1.5707963267949	,-0.0122009964090228	,-0.789525788067881	,0.890876241150957
0.650058173956668	,1.10144478352353	,-1.04642672992324	,1.5707963267949	,-0.0121989270986038	,-0.789523971269979	,0.890666512982187
0.649976412345368	,1.10131873788038	,-1.04624082187132	,1.5707963267949	,-0.0121968572478472	,-0.78952215478026	,0.890456784430251
0.649894619229109	,1.10119270579626	,-1.04605489037397	,1.5707963267949	,-0.0121947868568419	,-0.789520338598805	,0.890247055495211
0.64981279460264	,1.10106668727723	,-1.04586893542331	,1.5707963267949	,-0.0121927159256767	,-0.789518522725695	,0.890037326177128
0.649730938460707	,1.10094068232936	,-1.04568295701145	,1.5707963267949	,-0.0121906444544413	,-0.789516707161009	,0.889827596476064
0.649649050798057	,1.10081469095873	,-1.04549695513052	,1.5707963267949	,-0.0121885724432236	,-0.789514891904827	,0.88961786639208
0.649567131609439	,1.1006887131714	,-1.04531092977263	,1.5707963267949	,-0.0121864998921115	,-0.789513076957231	,0.889408135925238
0.649485180889597	,1.10056274897345	,-1.0451248809299	,1.5707963267949	,-0.0121844268011966	,-0.789511262318301	,0.8891984050756
0.649403198633279	,1.10043679837095	,-1.04493880859445	,1.5707963267949	,-0.0121823531705658	,-0.789509447988117	,0.888988673843226
0.649321184835231	,1.10031086136999	,-1.0447527127584	,1.5707963267949	,-0.012180279000308	,-0.78950763396676	,0.88877894222818
0.649239139490199	,1.10018493797665	,-1.04456659341388	,1.5707963267949	,-0.0121782042905121	,-0.789505820254309	,0.888569210230524
0.649157062592928	,1.100059028197	,-1.044380450553	,1.5707963267949	,-0.0121761290412685	,-0.789504006850846	,0.888359477850317
0.649074954138164	,1.09993313203712	,-1.04419428416789	,1.5707963267949	,-0.0121740532526644	,-0.78950219375645	,0.888149745087622
0.648992814120653	,1.09980724950312	,-1.04400809425066	,1.5707963267949	,-0.0121719769247903	,-0.789500380971203	,0.887940011942502
0.648910642535139	,1.09968138060106	,-1.04382188079344	,1.5707963267949	,-0.0121699000577351	,-0.789498568495183	,0.887730278415017
0.648828439376367	,1.09955552533704	,-1.04363564378835	,1.5707963267949	,-0.0121678226515858	,-0.789496756328472	,0.887520544505229
0.648746204639082	,1.09942968371715	,-1.04344938322751	,1.5707963267949	,-0.0121657447064347	,-0.789494944471149	,0.887310810213201
0.648663938318029	,1.09930385574748	,-1.04326309910305	,1.5707963267949	,-0.012163666222369	,-0.789493132923296	,0.887101075538994
0.648581640407951	,1.09917804143413	,-1.04307679140709	,1.5707963267949	,-0.0121615871994774	,-0.789491321684992	,0.886891340482671
0.648499310903593	,1.09905224078318	,-1.04289046013175	,1.5707963267949	,-0.0121595076378505	,-0.789489510756317	,0.886681605044291
0.648416949799698	,1.09892645380075	,-1.04270410526916	,1.5707963267949	,-0.0121574275375762	,-0.789487700137352	,0.88647186922392
0.648334557091011	,1.09880068049292	,-1.04251772681145	,1.5707963267949	,-0.0121553468987443	,-0.789485889828177	,0.886262133021616
0.648252132772274	,1.0986749208658	,-1.04233132475073	,1.5707963267949	,-0.0121532657214445	,-0.789484079828872	,0.886052396437444
0.648169676838232	,1.09854917492548	,-1.04214489907913	,1.5707963267949	,-0.0121511840057664	,-0.789482270139518	,0.885842659471463
0.648087189283626	,1.09842344267809	,-1.04195844978878	,1.5707963267949	,-0.0121491017517972	,-0.789480460760194	,0.885632922123738
0.6480046701032	,1.09829772412971	,-1.04177197687181	,1.5707963267949	,-0.0121470189596291	,-0.78947865169098	,0.885423184394329
0.647922119291696	,1.09817201928646	,-1.04158548032034	,1.5707963267949	,-0.0121449356293493	,-0.789476842931958	,0.885213446283298
0.647839536843858	,1.09804632815446	,-1.04139896012649	,1.5707963267949	,-0.0121428517610465	,-0.789475034483206	,0.885003707790708
0.647756922754426	,1.0979206507398	,-1.0412124162824	,1.5707963267949	,-0.0121407673548131	,-0.789473226344806	,0.884793968916621
0.647674277018145	,1.0977949870486	,-1.0410258487802	,1.5707963267949	,-0.0121386824107361	,-0.789471418516836	,0.884584229661098
0.647591599629754	,1.09766933708698	,-1.040839257612	,1.5707963267949	,-0.0121365969289062	,-0.789469610999378	,0.884374490024203
0.647508890583997	,1.09754370086106	,-1.04065264276994	,1.5707963267949	,-0.0121345109094122	,-0.789467803792511	,0.884164750005996
0.647426149875615	,1.09741807837694	,-1.04046600424615	,1.5707963267949	,-0.0121324243523446	,-0.789465996896316	,0.88395500960654
0.647343377499349	,1.09729246964077	,-1.04027934203276	,1.5707963267949	,-0.0121303372577906	,-0.789464190310872	,0.883745268825897
0.647260573449941	,1.09716687465864	,-1.0400926561219	,1.5707963267949	,-0.0121282496258424	,-0.78946238403626	,0.883535527664129
0.647177737722131	,1.0970412934367	,-1.03990594650569	,1.5707963267949	,-0.012126161456588	,-0.789460578072559	,0.883325786121299
0.64709487031066	,1.09691572598106	,-1.03971921317627	,1.5707963267949	,-0.0121240727501171	,-0.789458772419849	,0.883116044197468
0.647011971210271	,1.09679017229785	,-1.03953245612577	,1.5707963267949	,-0.0121219835065212	,-0.789456967078211	,0.882906301892699
0.646929040415702	,1.0966646323932	,-1.03934567534632	,1.5707963267949	,-0.0121198937258864	,-0.789455162047725	,0.882696559207054
0.646846077921694	,1.09653910627325	,-1.03915887083005	,1.5707963267949	,-0.012117803408306	,-0.78945335732847	,0.882486816140596
0.646763083722988	,1.09641359394412	,-1.0389720425691	,1.5707963267949	,-0.012115712553868	,-0.789451552920526	,0.882277072693386
0.646680057814325	,1.09628809541195	,-1.03878519055559	,1.5707963267949	,-0.012113621162662	,-0.789449748823974	,0.882067328865487
0.646597000190443	,1.09616261068287	,-1.03859831478166	,1.5707963267949	,-0.0121115292347778	,-0.789447945038894	,0.881857584656961
0.646513910846083	,1.09603713976303	,-1.03841141523945	,1.5707963267949	,-0.0121094367703058	,-0.789446141565364	,0.88164784006787
0.646430789775984	,1.09591168265855	,-1.03822449192108	,1.5707963267949	,-0.0121073437693351	,-0.789444338403466	,0.881438095098278
0.646347636974887	,1.0957862393756	,-1.03803754481869	,1.5707963267949	,-0.0121052502319552	,-0.789442535553278	,0.881228349748246
0.64626445243753	,1.0956608099203	,-1.03785057392442	,1.5707963267949	,-0.0121031561582576	,-0.789440733014882	,0.881018604017835
0.646181236158653	,1.0955353942988	,-1.0376635792304	,1.5707963267949	,-0.0121010615483303	,-0.789438930788356	,0.88080885790711
0.646097988132995	,1.09540999251725	,-1.03747656072877	,1.5707963267949	,-0.0120989664022648	,-0.789437128873781	,0.880599111416133
0.646014708355295	,1.0952846045818	,-1.03728951841166	,1.5707963267949	,-0.0120968707201508	,-0.789435327271236	,0.880389364544965
0.645931396820292	,1.09515923049859	,-1.03710245227121	,1.5707963267949	,-0.0120947745020779	,-0.789433525980802	,0.88017961729367
0.645848053522725	,1.09503387027379	,-1.03691536229955	,1.5707963267949	,-0.0120926777481341	,-0.789431725002558	,0.879969869662308
0.645764678457332	,1.09490852391354	,-1.03672824848883	,1.5707963267949	,-0.0120905804584126	,-0.789429924336583	,0.879760121650945
0.645681271618852	,1.094783191424	,-1.03654111083118	,1.5707963267949	,-0.0120884826330023	,-0.789428123982958	,0.87955037325964
0.645597833002023	,1.09465787281133	,-1.03635394931874	,1.5707963267949	,-0.0120863842719929	,-0.789426323941763	,0.879340624488458
0.645514362601585	,1.09453256808168	,-1.03616676394365	,1.5707963267949	,-0.0120842853754741	,-0.789424524213077	,0.879130875337462
0.645430860412274	,1.09440727724122	,-1.03597955469804	,1.5707963267949	,-0.0120821859435374	,-0.78942272479698	,0.878921125806712
0.645347326428829	,1.09428200029612	,-1.03579232157406	,1.5707963267949	,-0.0120800859762724	,-0.789420925693552	,0.878711375896271
0.645263760645987	,1.09415673725252	,-1.03560506456385	,1.5707963267949	,-0.012077985473768	,-0.789419126902872	,0.878501625606204
0.645180163058488	,1.09403148811661	,-1.03541778365955	,1.5707963267949	,-0.0120758844361157	,-0.78941732842502	,0.878291874936572
0.645096533661068	,1.09390625289454	,-1.0352304788533	,1.5707963267949	,-0.0120737828634052	,-0.789415530260076	,0.878082123887438
0.645012872448465	,1.0937810315925	,-1.03504315013724	,1.5707963267949	,-0.0120716807557271	,-0.78941373240812	,0.877872372458864
0.644929179415416	,1.09365582421664	,-1.03485579750351	,1.5707963267949	,-0.0120695781131719	,-0.78941193486923	,0.877662620650913
0.64484545455666	,1.09353063077315	,-1.03466842094425	,1.5707963267949	,-0.0120674749358285	,-0.789410137643488	,0.877452868463648
0.644761697866933	,1.0934054512682	,-1.03448102045161	,1.5707963267949	,-0.0120653712237893	,-0.789408340730971	,0.877243115897131
0.644677909340973	,1.09328028570796	,-1.03429359601774	,1.5707963267949	,-0.0120632669771421	,-0.789406544131761	,0.877033362951425
0.644594088973517	,1.09315513409862	,-1.03410614763477	,1.5707963267949	,-0.0120611621959794	,-0.789404747845937	,0.876823609626594
0.644510236759302	,1.09302999644636	,-1.03391867529485	,1.5707963267949	,-0.0120590568803909	,-0.789402951873577	,0.8766138559227
0.644426352693065	,1.09290487275735	,-1.03373117899012	,1.5707963267949	,-0.0120569510304662	,-0.789401156214763	,0.876404101839804
0.644342436769542	,1.09277976303778	,-1.03354365871273	,1.5707963267949	,-0.0120548446462978	,-0.789399360869573	,0.876194347377971
0.644258488983472	,1.09265466729384	,-1.03335611445483	,1.5707963267949	,-0.0120527377279736	,-0.789397565838087	,0.875984592537263
0.644174509329589	,1.09252958553172	,-1.03316854620856	,1.5707963267949	,-0.0120506302755867	,-0.789395771120385	,0.875774837317743
0.644090497802632	,1.0924045177576	,-1.03298095396606	,1.5707963267949	,-0.0120485222892253	,-0.789393976716545	,0.875565081719475
0.644006454397337	,1.09227946397768	,-1.0327933377195	,1.5707963267949	,-0.0120464137689815	,-0.789392182626648	,0.875355325742519
0.64392237910844	,1.09215442419815	,-1.032605697461	,1.5707963267949	,-0.0120443047149443	,-0.789390388850773	,0.875145569386941
0.643838271930677	,1.0920293984252	,-1.03241803318273	,1.5707963267949	,-0.0120421951272061	,-0.789388595389	,0.874935812652802
0.643754132858786	,1.09190438666503	,-1.03223034487683	,1.5707963267949	,-0.0120400850058555	,-0.789386802241408	,0.874726055540165
0.643669961887502	,1.09177938892384	,-1.03204263253545	,1.5707963267949	,-0.0120379743509851	,-0.789385009408076	,0.874516298049094
0.643585759011562	,1.09165440520783	,-1.03185489615074	,1.5707963267949	,-0.0120358631626853	,-0.789383216889084	,0.874306540179651
0.643501524225702	,1.0915294355232	,-1.03166713571485	,1.5707963267949	,-0.0120337514410451	,-0.789381424684512	,0.8740967819319
0.643417257524658	,1.09140447987615	,-1.03147935121993	,1.5707963267949	,-0.0120316391861577	,-0.789379632794438	,0.873887023305903
0.643332958903166	,1.09127953827289	,-1.03129154265813	,1.5707963267949	,-0.0120295263981109	,-0.789377841218942	,0.873677264301723
0.643248628355963	,1.09115461071964	,-1.0311037100216	,1.5707963267949	,-0.0120274130769982	,-0.789376049958104	,0.873467504919423
0.643164265877784	,1.09102969722259	,-1.0309158533025	,1.5707963267949	,-0.0120252992229091	,-0.789374259012003	,0.873257745159068
0.643079871463365	,1.09090479778795	,-1.03072797249298	,1.5707963267949	,-0.0120231848359342	,-0.789372468380719	,0.873047985020719
0.642995445107443	,1.09077991242195	,-1.03054006758519	,1.5707963267949	,-0.0120210699161651	,-0.78937067806433	,0.87283822450444
0.642910986804752	,1.09065504113079	,-1.03035213857129	,1.5707963267949	,-0.0120189544636924	,-0.789368888062916	,0.872628463610293
0.64282649655003	,1.09053018392069	,-1.03016418544343	,1.5707963267949	,-0.0120168384786066	,-0.789367098376556	,0.872418702338343
0.642741974338011	,1.09040534079787	,-1.02997620819376	,1.5707963267949	,-0.0120147219609983	,-0.789365309005331	,0.872208940688651
0.642657420163432	,1.09028051176855	,-1.02978820681445	,1.5707963267949	,-0.012012604910959	,-0.789363519949318	,0.871999178661282
0.642572834021028	,1.09015569683895	,-1.02960018129764	,1.5707963267949	,-0.0120104873285811	,-0.789361731208597	,0.871789416256298
0.642488215905535	,1.09003089601529	,-1.0294121316355	,1.5707963267949	,-0.0120083692139534	,-0.789359942783248	,0.871579653473763
0.642403565811689	,1.0899061093038	,-1.02922405782018	,1.5707963267949	,-0.0120062505671665	,-0.78935815467335	,0.87136989031374
