1.994000	,0.773256	,-0.000000	,0.423537
1.995000	,0.773256	,-0.000000	,0.423527
1.996000	,0.773256	,-0.000000	,0.423517
1.997000	,0.773256	,-0.000000	,0.423507
1.998000	,0.773256	,-0.000000	,0.423497
1.999000	,0.773256	,-0.000000	,0.423487
2.000000	,0.773256	,-0.000000	,0.423477
2.001000	,0.773256	,-0.000000	,0.423467
2.002000	,0.773256	,-0.000000	,0.423457
2.003000	,0.773256	,-0.000000	,0.423447
2.004000	,0.773256	,-0.000000	,0.423437
2.005000	,0.773256	,-0.000000	,0.423427
2.006000	,0.773256	,-0.000000	,0.423417
2.007000	,0.773256	,-0.000000	,0.423407
2.008000	,0.773256	,-0.000000	,0.423397
2.009000	,0.773256	,-0.000000	,0.423387
2.010000	,0.773256	,-0.000000	,0.423377
2.011000	,0.773256	,-0.000000	,0.423367
2.012000	,0.773256	,-0.000000	,0.423357
2.013000	,0.773256	,-0.000000	,0.423347
2.014000	,0.773256	,-0.000000	,0.423337
2.015000	,0.773256	,-0.000000	,0.423327
2.016000	,0.773256	,-0.000000	,0.423317
2.017000	,0.773256	,-0.000000	,0.423307
2.018000	,0.773256	,-0.000000	,0.423297
2.019000	,0.773256	,-0.000000	,0.423287
2.020000	,0.773256	,-0.000000	,0.423277
2.021000	,0.773256	,-0.000000	,0.423267
2.022000	,0.773256	,-0.000000	,0.423257
2.023000	,0.773256	,-0.000000	,0.423247
2.024000	,0.773256	,-0.000000	,0.423237
2.025000	,0.773256	,-0.000000	,0.423227
2.026000	,0.773256	,-0.000000	,0.423217
2.027000	,0.773256	,-0.000000	,0.423207
2.028000	,0.773256	,-0.000000	,0.423197
2.029000	,0.773256	,-0.000000	,0.423187
2.030000	,0.773256	,-0.000000	,0.423177
2.031000	,0.773256	,-0.000000	,0.423167
2.032000	,0.773256	,-0.000000	,0.423157
2.033000	,0.773256	,-0.000000	,0.423147
2.034000	,0.773256	,-0.000000	,0.423137
2.035000	,0.773256	,-0.000000	,0.423127
2.036000	,0.773256	,-0.000000	,0.423117
2.037000	,0.773256	,-0.000000	,0.423107
2.038000	,0.773256	,-0.000000	,0.423097
2.039000	,0.773256	,-0.000000	,0.423087
2.040000	,0.773256	,-0.000000	,0.423077
2.041000	,0.773256	,-0.000000	,0.423067
2.042000	,0.773256	,-0.000000	,0.423057
2.043000	,0.773256	,-0.000000	,0.423047
2.044000	,0.773256	,-0.000000	,0.423037
2.045000	,0.773256	,-0.000000	,0.423027
2.046000	,0.773256	,-0.000000	,0.423017
2.047000	,0.773256	,-0.000000	,0.423007
2.048000	,0.773256	,-0.000000	,0.422997
2.049000	,0.773256	,-0.000000	,0.422987
2.050000	,0.773256	,-0.000000	,0.422977
2.051000	,0.773256	,-0.000000	,0.422967
2.052000	,0.773256	,-0.000000	,0.422957
2.053000	,0.773256	,-0.000000	,0.422947
2.054000	,0.773256	,-0.000000	,0.422937
2.055000	,0.773256	,-0.000000	,0.422927
2.056000	,0.773256	,-0.000000	,0.422917
2.057000	,0.773256	,-0.000000	,0.422907
2.058000	,0.773256	,-0.000000	,0.422897
2.059000	,0.773256	,-0.000000	,0.422887
2.060000	,0.773256	,-0.000000	,0.422877
2.061000	,0.773256	,-0.000000	,0.422867
2.062000	,0.773256	,-0.000000	,0.422857
2.063000	,0.773256	,-0.000000	,0.422847
2.064000	,0.773256	,-0.000000	,0.422837
2.065000	,0.773256	,-0.000000	,0.422827
2.066000	,0.773256	,-0.000000	,0.422817
2.067000	,0.773256	,-0.000000	,0.422807
2.068000	,0.773256	,-0.000000	,0.422797
2.069000	,0.773256	,-0.000000	,0.422787
2.070000	,0.773256	,-0.000000	,0.422777
2.071000	,0.773256	,-0.000000	,0.422767
2.072000	,0.773256	,-0.000000	,0.422757
2.073000	,0.773256	,-0.000000	,0.422747
2.074000	,0.773256	,-0.000000	,0.422737
2.075000	,0.773256	,-0.000000	,0.422727
2.076000	,0.773256	,-0.000000	,0.422717
2.077000	,0.773256	,-0.000000	,0.422707
2.078000	,0.773256	,-0.000000	,0.422697
2.079000	,0.773256	,-0.000000	,0.422687
2.080000	,0.773256	,-0.000000	,0.422677
2.081000	,0.773256	,-0.000000	,0.422667
2.082000	,0.773256	,-0.000000	,0.422657
2.083000	,0.773256	,-0.000000	,0.422647
2.084000	,0.773256	,-0.000000	,0.422637
2.085000	,0.773256	,-0.000000	,0.422627
2.086000	,0.773256	,-0.000000	,0.422617
2.087000	,0.773256	,-0.000000	,0.422607
2.088000	,0.773256	,-0.000000	,0.422597
2.089000	,0.773256	,-0.000000	,0.422587
2.090000	,0.773256	,-0.000000	,0.422577
2.091000	,0.773256	,-0.000000	,0.422567
2.092000	,0.773256	,-0.000000	,0.422557
2.093000	,0.773256	,-0.000000	,0.422547
2.094000	,0.773256	,-0.000000	,0.422537
2.095000	,0.773256	,-0.000000	,0.422527
2.096000	,0.773256	,-0.000000	,0.422517
2.097000	,0.773256	,-0.000000	,0.422507
2.098000	,0.773256	,-0.000000	,0.422497
2.099000	,0.773256	,-0.000000	,0.422487
2.100000	,0.773256	,-0.000000	,0.422477
2.101000	,0.773256	,-0.000000	,0.422467
2.102000	,0.773256	,-0.000000	,0.422457
2.103000	,0.773256	,-0.000000	,0.422447
2.104000	,0.773256	,-0.000000	,0.422437
2.105000	,0.773256	,-0.000000	,0.422427
2.106000	,0.773256	,-0.000000	,0.422417
2.107000	,0.773256	,-0.000000	,0.422407
2.108000	,0.773256	,-0.000000	,0.422397
2.109000	,0.773256	,-0.000000	,0.422387
2.110000	,0.773256	,-0.000000	,0.422377
2.111000	,0.773256	,-0.000000	,0.422367
2.112000	,0.773256	,-0.000000	,0.422357
2.113000	,0.773256	,-0.000000	,0.422347
2.114000	,0.773256	,-0.000000	,0.422337
2.115000	,0.773256	,-0.000000	,0.422327
2.116000	,0.773256	,-0.000000	,0.422317
2.117000	,0.773256	,-0.000000	,0.422307
2.118000	,0.773256	,-0.000000	,0.422297
2.119000	,0.773256	,-0.000000	,0.422287
2.120000	,0.773256	,-0.000000	,0.422277
2.121000	,0.773256	,-0.000000	,0.422267
2.122000	,0.773256	,-0.000000	,0.422257
2.123000	,0.773256	,-0.000000	,0.422247
2.124000	,0.773256	,-0.000000	,0.422237
2.125000	,0.773256	,-0.000000	,0.422227
2.126000	,0.773256	,-0.000000	,0.422217
2.127000	,0.773256	,-0.000000	,0.422207
2.128000	,0.773256	,-0.000000	,0.422197
2.129000	,0.773256	,-0.000000	,0.422187
2.130000	,0.773256	,-0.000000	,0.422177
2.131000	,0.773256	,-0.000000	,0.422167
2.132000	,0.773256	,-0.000000	,0.422157
2.133000	,0.773256	,-0.000000	,0.422147
2.134000	,0.773256	,-0.000000	,0.422137
2.135000	,0.773256	,-0.000000	,0.422127
2.136000	,0.773256	,-0.000000	,0.422117
2.137000	,0.773256	,-0.000000	,0.422107
2.138000	,0.773256	,-0.000000	,0.422097
2.139000	,0.773256	,-0.000000	,0.422087
2.140000	,0.773256	,-0.000000	,0.422077
2.141000	,0.773256	,-0.000000	,0.422067
2.142000	,0.773256	,-0.000000	,0.422057
2.143000	,0.773256	,-0.000000	,0.422047
2.144000	,0.773256	,-0.000000	,0.422037
2.145000	,0.773256	,-0.000000	,0.422027
2.146000	,0.773256	,-0.000000	,0.422017
2.147000	,0.773256	,-0.000000	,0.422007
2.148000	,0.773256	,-0.000000	,0.421997
2.149000	,0.773256	,-0.000000	,0.421987
2.150000	,0.773256	,-0.000000	,0.421977
2.151000	,0.773256	,-0.000000	,0.421967
2.152000	,0.773256	,-0.000000	,0.421957
2.153000	,0.773256	,-0.000000	,0.421947
2.154000	,0.773256	,-0.000000	,0.421937
2.155000	,0.773256	,-0.000000	,0.421927
2.156000	,0.773256	,-0.000000	,0.421917
2.157000	,0.773256	,-0.000000	,0.421907
2.158000	,0.773256	,-0.000000	,0.421897
2.159000	,0.773256	,-0.000000	,0.421887
2.160000	,0.773256	,-0.000000	,0.421877
2.161000	,0.773256	,-0.000000	,0.421867
2.162000	,0.773256	,-0.000000	,0.421857
2.163000	,0.773256	,-0.000000	,0.421847
2.164000	,0.773256	,-0.000000	,0.421837
2.165000	,0.773256	,-0.000000	,0.421827
2.166000	,0.773256	,-0.000000	,0.421817
2.167000	,0.773256	,-0.000000	,0.421807
2.168000	,0.773256	,-0.000000	,0.421797
2.169000	,0.773256	,-0.000000	,0.421787
2.170000	,0.773256	,-0.000000	,0.421777
2.171000	,0.773256	,-0.000000	,0.421767
2.172000	,0.773256	,-0.000000	,0.421757
2.173000	,0.773256	,-0.000000	,0.421747
2.174000	,0.773256	,-0.000000	,0.421737
2.175000	,0.773256	,-0.000000	,0.421727
2.176000	,0.773256	,-0.000000	,0.421717
2.177000	,0.773256	,-0.000000	,0.421707
2.178000	,0.773256	,-0.000000	,0.421697
2.179000	,0.773256	,-0.000000	,0.421687
2.180000	,0.773256	,-0.000000	,0.421677
2.181000	,0.773256	,-0.000000	,0.421667
2.182000	,0.773256	,-0.000000	,0.421657
2.183000	,0.773256	,-0.000000	,0.421647
2.184000	,0.773256	,-0.000000	,0.421637
2.185000	,0.773256	,-0.000000	,0.421627
2.186000	,0.773256	,-0.000000	,0.421617
2.187000	,0.773256	,-0.000000	,0.421607
2.188000	,0.773256	,-0.000000	,0.421597
2.189000	,0.773256	,-0.000000	,0.421587
2.190000	,0.773256	,-0.000000	,0.421577
2.191000	,0.773256	,-0.000000	,0.421567
2.192000	,0.773256	,-0.000000	,0.421557
2.193000	,0.773256	,-0.000000	,0.421547
2.194000	,0.773256	,-0.000000	,0.421537
2.195000	,0.773256	,-0.000000	,0.421527
2.196000	,0.773256	,-0.000000	,0.421517
2.197000	,0.773256	,-0.000000	,0.421507
2.198000	,0.773256	,-0.000000	,0.421497
2.199000	,0.773256	,-0.000000	,0.421487
2.200000	,0.773256	,-0.000000	,0.421477
2.201000	,0.773256	,-0.000000	,0.421467
2.202000	,0.773256	,-0.000000	,0.421457
2.203000	,0.773256	,-0.000000	,0.421447
2.204000	,0.773256	,-0.000000	,0.421437
2.205000	,0.773256	,-0.000000	,0.421427
2.206000	,0.773256	,-0.000000	,0.421417
2.207000	,0.773256	,-0.000000	,0.421407
2.208000	,0.773256	,-0.000000	,0.421397
2.209000	,0.773256	,-0.000000	,0.421387
2.210000	,0.773256	,-0.000000	,0.421377
2.211000	,0.773256	,-0.000000	,0.421367
2.212000	,0.773256	,-0.000000	,0.421357
2.213000	,0.773256	,-0.000000	,0.421347
2.214000	,0.773256	,-0.000000	,0.421337
2.215000	,0.773256	,-0.000000	,0.421327
2.216000	,0.773256	,-0.000000	,0.421317
2.217000	,0.773256	,-0.000000	,0.421307
2.218000	,0.773256	,-0.000000	,0.421297
2.219000	,0.773256	,-0.000000	,0.421287
2.220000	,0.773256	,-0.000000	,0.421277
2.221000	,0.773256	,-0.000000	,0.421267
2.222000	,0.773256	,-0.000000	,0.421257
2.223000	,0.773256	,-0.000000	,0.421247
2.224000	,0.773256	,-0.000000	,0.421237
2.225000	,0.773256	,-0.000000	,0.421227
2.226000	,0.773256	,-0.000000	,0.421217
2.227000	,0.773256	,-0.000000	,0.421207
2.228000	,0.773256	,-0.000000	,0.421197
2.229000	,0.773256	,-0.000000	,0.421187
2.230000	,0.773256	,-0.000000	,0.421177
2.231000	,0.773256	,-0.000000	,0.421167
2.232000	,0.773256	,-0.000000	,0.421157
2.233000	,0.773256	,-0.000000	,0.421147
2.234000	,0.773256	,-0.000000	,0.421137
2.235000	,0.773256	,-0.000000	,0.421127
2.236000	,0.773256	,-0.000000	,0.421117
2.237000	,0.773256	,-0.000000	,0.421107
2.238000	,0.773256	,-0.000000	,0.421097
2.239000	,0.773256	,-0.000000	,0.421087
2.240000	,0.773256	,-0.000000	,0.421077
2.241000	,0.773256	,-0.000000	,0.421067
2.242000	,0.773256	,-0.000000	,0.421057
2.243000	,0.773256	,-0.000000	,0.421047
2.244000	,0.773256	,-0.000000	,0.421037
2.245000	,0.773256	,-0.000000	,0.421027
2.246000	,0.773256	,-0.000000	,0.421017
2.247000	,0.773256	,-0.000000	,0.421007
2.248000	,0.773256	,-0.000000	,0.420997
2.249000	,0.773256	,-0.000000	,0.420987
2.250000	,0.773256	,-0.000000	,0.420977
2.251000	,0.773256	,-0.000000	,0.420967
2.252000	,0.773256	,-0.000000	,0.420957
2.253000	,0.773256	,-0.000000	,0.420947
2.254000	,0.773256	,-0.000000	,0.420937
2.255000	,0.773256	,-0.000000	,0.420927
2.256000	,0.773256	,-0.000000	,0.420917
2.257000	,0.773256	,-0.000000	,0.420907
2.258000	,0.773256	,-0.000000	,0.420897
2.259000	,0.773256	,-0.000000	,0.420887
2.260000	,0.773256	,-0.000000	,0.420877
2.261000	,0.773256	,-0.000000	,0.420867
2.262000	,0.773256	,-0.000000	,0.420857
2.263000	,0.773256	,-0.000000	,0.420847
2.264000	,0.773256	,-0.000000	,0.420837
2.265000	,0.773256	,-0.000000	,0.420827
2.266000	,0.773256	,-0.000000	,0.420817
2.267000	,0.773256	,-0.000000	,0.420807
2.268000	,0.773256	,-0.000000	,0.420797
2.269000	,0.773256	,-0.000000	,0.420787
2.270000	,0.773256	,-0.000000	,0.420777
2.271000	,0.773256	,-0.000000	,0.420767
2.272000	,0.773256	,-0.000000	,0.420757
2.273000	,0.773256	,-0.000000	,0.420747
2.274000	,0.773256	,-0.000000	,0.420737
2.275000	,0.773256	,-0.000000	,0.420727
2.276000	,0.773256	,-0.000000	,0.420717
2.277000	,0.773256	,-0.000000	,0.420707
2.278000	,0.773256	,-0.000000	,0.420697
2.279000	,0.773256	,-0.000000	,0.420687
2.280000	,0.773256	,-0.000000	,0.420677
2.281000	,0.773256	,-0.000000	,0.420667
2.282000	,0.773256	,-0.000000	,0.420657
2.283000	,0.773256	,-0.000000	,0.420647
2.284000	,0.773256	,-0.000000	,0.420637
2.285000	,0.773256	,-0.000000	,0.420627
2.286000	,0.773256	,-0.000000	,0.420617
2.287000	,0.773256	,-0.000000	,0.420607
2.288000	,0.773256	,-0.000000	,0.420597
2.289000	,0.773256	,-0.000000	,0.420587
2.290000	,0.773256	,-0.000000	,0.420577
2.291000	,0.773256	,-0.000000	,0.420567
2.292000	,0.773256	,-0.000000	,0.420557
2.293000	,0.773256	,-0.000000	,0.420547
2.294000	,0.773256	,-0.000000	,0.420537
2.295000	,0.773256	,-0.000000	,0.420527
2.296000	,0.773256	,-0.000000	,0.420517
2.297000	,0.773256	,-0.000000	,0.420507
2.298000	,0.773256	,-0.000000	,0.420497
2.299000	,0.773256	,-0.000000	,0.420487
2.300000	,0.773256	,-0.000000	,0.420477
2.301000	,0.773256	,-0.000000	,0.420467
2.302000	,0.773256	,-0.000000	,0.420457
2.303000	,0.773256	,-0.000000	,0.420447
2.304000	,0.773256	,-0.000000	,0.420437
2.305000	,0.773256	,-0.000000	,0.420427
2.306000	,0.773256	,-0.000000	,0.420417
2.307000	,0.773256	,-0.000000	,0.420407
2.308000	,0.773256	,-0.000000	,0.420397
2.309000	,0.773256	,-0.000000	,0.420387
2.310000	,0.773256	,-0.000000	,0.420377
2.311000	,0.773256	,-0.000000	,0.420367
2.312000	,0.773256	,-0.000000	,0.420357
2.313000	,0.773256	,-0.000000	,0.420347
2.314000	,0.773256	,-0.000000	,0.420337
2.315000	,0.773256	,-0.000000	,0.420327
2.316000	,0.773256	,-0.000000	,0.420317
2.317000	,0.773256	,-0.000000	,0.420307
2.318000	,0.773256	,-0.000000	,0.420297
2.319000	,0.773256	,-0.000000	,0.420287
2.320000	,0.773256	,-0.000000	,0.420277
2.321000	,0.773256	,-0.000000	,0.420267
2.322000	,0.773256	,-0.000000	,0.420257
2.323000	,0.773256	,-0.000000	,0.420247
2.324000	,0.773256	,-0.000000	,0.420237
2.325000	,0.773256	,-0.000000	,0.420227
2.326000	,0.773256	,-0.000000	,0.420217
2.327000	,0.773256	,-0.000000	,0.420207
2.328000	,0.773256	,-0.000000	,0.420197
2.329000	,0.773256	,-0.000000	,0.420187
2.330000	,0.773256	,-0.000000	,0.420177
2.331000	,0.773256	,-0.000000	,0.420167
2.332000	,0.773256	,-0.000000	,0.420157
2.333000	,0.773256	,-0.000000	,0.420147
2.334000	,0.773256	,-0.000000	,0.420137
2.335000	,0.773256	,-0.000000	,0.420127
2.336000	,0.773256	,-0.000000	,0.420117
2.337000	,0.773256	,-0.000000	,0.420107
2.338000	,0.773256	,-0.000000	,0.420097
2.339000	,0.773256	,-0.000000	,0.420087
2.340000	,0.773256	,-0.000000	,0.420077
2.341000	,0.773256	,-0.000000	,0.420067
2.342000	,0.773256	,-0.000000	,0.420057
2.343000	,0.773256	,-0.000000	,0.420047
2.344000	,0.773256	,-0.000000	,0.420037
2.345000	,0.773256	,-0.000000	,0.420027
2.346000	,0.773256	,-0.000000	,0.420017
2.347000	,0.773256	,-0.000000	,0.420007
2.348000	,0.773256	,-0.000000	,0.419997
2.349000	,0.773256	,-0.000000	,0.419987
2.350000	,0.773256	,-0.000000	,0.419977
2.351000	,0.773256	,-0.000000	,0.419967
2.352000	,0.773256	,-0.000000	,0.419957
2.353000	,0.773256	,-0.000000	,0.419947
2.354000	,0.773256	,-0.000000	,0.419937
2.355000	,0.773256	,-0.000000	,0.419927
2.356000	,0.773256	,-0.000000	,0.419917
2.357000	,0.773256	,-0.000000	,0.419907
2.358000	,0.773256	,-0.000000	,0.419897
2.359000	,0.773256	,-0.000000	,0.419887
2.360000	,0.773256	,-0.000000	,0.419877
2.361000	,0.773256	,-0.000000	,0.419867
2.362000	,0.773256	,-0.000000	,0.419857
2.363000	,0.773256	,-0.000000	,0.419847
2.364000	,0.773256	,-0.000000	,0.419837
2.365000	,0.773256	,-0.000000	,0.419827
2.366000	,0.773256	,-0.000000	,0.419817
2.367000	,0.773256	,-0.000000	,0.419807
2.368000	,0.773256	,-0.000000	,0.419797
2.369000	,0.773256	,-0.000000	,0.419787
2.370000	,0.773256	,-0.000000	,0.419777
2.371000	,0.773256	,-0.000000	,0.419767
2.372000	,0.773256	,-0.000000	,0.419757
2.373000	,0.773256	,-0.000000	,0.419747
2.374000	,0.773256	,-0.000000	,0.419737
2.375000	,0.773256	,-0.000000	,0.419727
2.376000	,0.773256	,-0.000000	,0.419717
2.377000	,0.773256	,-0.000000	,0.419707
2.378000	,0.773256	,-0.000000	,0.419697
2.379000	,0.773256	,-0.000000	,0.419687
2.380000	,0.773256	,-0.000000	,0.419677
2.381000	,0.773256	,-0.000000	,0.419667
2.382000	,0.773256	,-0.000000	,0.419657
2.383000	,0.773256	,-0.000000	,0.419647
2.384000	,0.773256	,-0.000000	,0.419637
2.385000	,0.773256	,-0.000000	,0.419627
2.386000	,0.773256	,-0.000000	,0.419617
2.387000	,0.773256	,-0.000000	,0.419607
2.388000	,0.773256	,-0.000000	,0.419597
2.389000	,0.773256	,-0.000000	,0.419587
2.390000	,0.773256	,-0.000000	,0.419577
2.391000	,0.773256	,-0.000000	,0.419567
2.392000	,0.773256	,-0.000000	,0.419557
2.393000	,0.773256	,-0.000000	,0.419547
2.394000	,0.773256	,-0.000000	,0.419537
2.395000	,0.773256	,-0.000000	,0.419527
2.396000	,0.773256	,-0.000000	,0.419517
2.397000	,0.773256	,-0.000000	,0.419507
2.398000	,0.773256	,-0.000000	,0.419497
2.399000	,0.773256	,-0.000000	,0.419487
2.400000	,0.773256	,-0.000000	,0.419477
2.401000	,0.773256	,-0.000000	,0.419467
2.402000	,0.773256	,-0.000000	,0.419457
2.403000	,0.773256	,-0.000000	,0.419447
2.404000	,0.773256	,-0.000000	,0.419437
2.405000	,0.773256	,-0.000000	,0.419427
2.406000	,0.773256	,-0.000000	,0.419417
2.407000	,0.773256	,-0.000000	,0.419407
2.408000	,0.773256	,-0.000000	,0.419397
2.409000	,0.773256	,-0.000000	,0.419387
2.410000	,0.773256	,-0.000000	,0.419377
2.411000	,0.773256	,-0.000000	,0.419367
2.412000	,0.773256	,-0.000000	,0.419357
2.413000	,0.773256	,-0.000000	,0.419347
2.414000	,0.773256	,-0.000000	,0.419337
2.415000	,0.773256	,-0.000000	,0.419327
2.416000	,0.773256	,-0.000000	,0.419317
2.417000	,0.773256	,-0.000000	,0.419307
2.418000	,0.773256	,-0.000000	,0.419297
2.419000	,0.773256	,-0.000000	,0.419287
2.420000	,0.773256	,-0.000000	,0.419277
2.421000	,0.773256	,-0.000000	,0.419267
2.422000	,0.773256	,-0.000000	,0.419257
2.423000	,0.773256	,-0.000000	,0.419247
2.424000	,0.773256	,-0.000000	,0.419237
2.425000	,0.773256	,-0.000000	,0.419227
2.426000	,0.773256	,-0.000000	,0.419217
2.427000	,0.773256	,-0.000000	,0.419207
2.428000	,0.773256	,-0.000000	,0.419197
2.429000	,0.773256	,-0.000000	,0.419187
2.430000	,0.773256	,-0.000000	,0.419177
2.431000	,0.773256	,-0.000000	,0.419167
2.432000	,0.773256	,-0.000000	,0.419157
2.433000	,0.773256	,-0.000000	,0.419147
2.434000	,0.773256	,-0.000000	,0.419137
2.435000	,0.773256	,-0.000000	,0.419127
2.436000	,0.773256	,-0.000000	,0.419117
2.437000	,0.773256	,-0.000000	,0.419107
2.438000	,0.773256	,-0.000000	,0.419097
2.439000	,0.773256	,-0.000000	,0.419087
2.440000	,0.773256	,-0.000000	,0.419077
2.441000	,0.773256	,-0.000000	,0.419067
2.442000	,0.773256	,-0.000000	,0.419057
2.443000	,0.773256	,-0.000000	,0.419047
2.444000	,0.773256	,-0.000000	,0.419037
2.445000	,0.773256	,-0.000000	,0.419027
2.446000	,0.773256	,-0.000000	,0.419017
2.447000	,0.773256	,-0.000000	,0.419007
2.448000	,0.773256	,-0.000000	,0.418997
2.449000	,0.773256	,-0.000000	,0.418987
2.450000	,0.773256	,-0.000000	,0.418977
2.451000	,0.773256	,-0.000000	,0.418967
2.452000	,0.773256	,-0.000000	,0.418957
2.453000	,0.773256	,-0.000000	,0.418947
2.454000	,0.773256	,-0.000000	,0.418937
2.455000	,0.773256	,-0.000000	,0.418927
2.456000	,0.773256	,-0.000000	,0.418917
2.457000	,0.773256	,-0.000000	,0.418907
2.458000	,0.773256	,-0.000000	,0.418897
2.459000	,0.773256	,-0.000000	,0.418887
2.460000	,0.773256	,-0.000000	,0.418877
2.461000	,0.773256	,-0.000000	,0.418867
2.462000	,0.773256	,-0.000000	,0.418857
2.463000	,0.773256	,-0.000000	,0.418847
2.464000	,0.773256	,-0.000000	,0.418837
2.465000	,0.773256	,-0.000000	,0.418827
2.466000	,0.773256	,-0.000000	,0.418817
2.467000	,0.773256	,-0.000000	,0.418807
2.468000	,0.773256	,-0.000000	,0.418797
2.469000	,0.773256	,-0.000000	,0.418787
2.470000	,0.773256	,-0.000000	,0.418777
2.471000	,0.773256	,-0.000000	,0.418767
2.472000	,0.773256	,-0.000000	,0.418757
2.473000	,0.773256	,-0.000000	,0.418747
2.474000	,0.773256	,-0.000000	,0.418737
2.475000	,0.773256	,-0.000000	,0.418727
2.476000	,0.773256	,-0.000000	,0.418717
2.477000	,0.773256	,-0.000000	,0.418707
2.478000	,0.773256	,-0.000000	,0.418697
2.479000	,0.773256	,-0.000000	,0.418687
2.480000	,0.773256	,-0.000000	,0.418677
2.481000	,0.773256	,-0.000000	,0.418667
2.482000	,0.773256	,-0.000000	,0.418657
2.483000	,0.773256	,-0.000000	,0.418647
2.484000	,0.773256	,-0.000000	,0.418637
2.485000	,0.773256	,-0.000000	,0.418627
2.486000	,0.773256	,-0.000000	,0.418617
2.487000	,0.773256	,-0.000000	,0.418607
2.488000	,0.773256	,-0.000000	,0.418597
2.489000	,0.773256	,-0.000000	,0.418587
2.490000	,0.773256	,-0.000000	,0.418577
2.491000	,0.773256	,-0.000000	,0.418567
2.492000	,0.773256	,-0.000000	,0.418557
2.493000	,0.773256	,-0.000000	,0.418547
2.494000	,0.773256	,-0.000000	,0.418537
2.495000	,0.773256	,-0.000000	,0.418527
2.496000	,0.773256	,-0.000000	,0.418517
2.497000	,0.773256	,-0.000000	,0.418507
2.498000	,0.773256	,-0.000000	,0.418497
2.499000	,0.773256	,-0.000000	,0.418487
2.500000	,0.773256	,-0.000000	,0.418477
2.501000	,0.773256	,-0.000000	,0.418467
2.502000	,0.773256	,-0.000000	,0.418457
2.503000	,0.773256	,-0.000000	,0.418447
2.504000	,0.773256	,-0.000000	,0.418437
2.505000	,0.773256	,-0.000000	,0.418427
2.506000	,0.773256	,-0.000000	,0.418417
2.507000	,0.773256	,-0.000000	,0.418407
2.508000	,0.773256	,-0.000000	,0.418397
2.509000	,0.773256	,-0.000000	,0.418387
2.510000	,0.773256	,-0.000000	,0.418377
2.511000	,0.773256	,-0.000000	,0.418367
2.512000	,0.773256	,-0.000000	,0.418357
2.513000	,0.773256	,-0.000000	,0.418347
2.514000	,0.773256	,-0.000000	,0.418337
2.515000	,0.773256	,-0.000000	,0.418327
2.516000	,0.773256	,-0.000000	,0.418317
2.517000	,0.773256	,-0.000000	,0.418307
2.518000	,0.773256	,-0.000000	,0.418297
2.519000	,0.773256	,-0.000000	,0.418287
2.520000	,0.773256	,-0.000000	,0.418277
2.521000	,0.773256	,-0.000000	,0.418267
2.522000	,0.773256	,-0.000000	,0.418257
2.523000	,0.773256	,-0.000000	,0.418247
2.524000	,0.773256	,-0.000000	,0.418237
2.525000	,0.773256	,-0.000000	,0.418227
2.526000	,0.773256	,-0.000000	,0.418217
2.527000	,0.773256	,-0.000000	,0.418207
2.528000	,0.773256	,-0.000000	,0.418197
2.529000	,0.773256	,-0.000000	,0.418187
2.530000	,0.773256	,-0.000000	,0.418177
2.531000	,0.773256	,-0.000000	,0.418167
2.532000	,0.773256	,-0.000000	,0.418157
2.533000	,0.773256	,-0.000000	,0.418147
2.534000	,0.773256	,-0.000000	,0.418137
2.535000	,0.773256	,-0.000000	,0.418127
2.536000	,0.773256	,-0.000000	,0.418117
2.537000	,0.773256	,-0.000000	,0.418107
2.538000	,0.773256	,-0.000000	,0.418097
2.539000	,0.773256	,-0.000000	,0.418087
2.540000	,0.773256	,-0.000000	,0.418077
2.541000	,0.773256	,-0.000000	,0.418067
2.542000	,0.773256	,-0.000000	,0.418057
2.543000	,0.773256	,-0.000000	,0.418047
2.544000	,0.773256	,-0.000000	,0.418037
2.545000	,0.773256	,-0.000000	,0.418027
2.546000	,0.773256	,-0.000000	,0.418017
2.547000	,0.773256	,-0.000000	,0.418007
2.548000	,0.773256	,-0.000000	,0.417997
2.549000	,0.773256	,-0.000000	,0.417987
2.550000	,0.773256	,-0.000000	,0.417977
2.551000	,0.773256	,-0.000000	,0.417967
2.552000	,0.773256	,-0.000000	,0.417957
2.553000	,0.773256	,-0.000000	,0.417947
2.554000	,0.773256	,-0.000000	,0.417937
2.555000	,0.773256	,-0.000000	,0.417927
2.556000	,0.773256	,-0.000000	,0.417917
2.557000	,0.773256	,-0.000000	,0.417907
2.558000	,0.773256	,-0.000000	,0.417897
2.559000	,0.773256	,-0.000000	,0.417887
2.560000	,0.773256	,-0.000000	,0.417877
2.561000	,0.773256	,-0.000000	,0.417867
2.562000	,0.773256	,-0.000000	,0.417857
2.563000	,0.773256	,-0.000000	,0.417847
2.564000	,0.773256	,-0.000000	,0.417837
2.565000	,0.773256	,-0.000000	,0.417827
2.566000	,0.773256	,-0.000000	,0.417817
2.567000	,0.773256	,-0.000000	,0.417807
2.568000	,0.773256	,-0.000000	,0.417797
2.569000	,0.773256	,-0.000000	,0.417787
2.570000	,0.773256	,-0.000000	,0.417777
2.571000	,0.773256	,-0.000000	,0.417767
2.572000	,0.773256	,-0.000000	,0.417757
2.573000	,0.773256	,-0.000000	,0.417747
2.574000	,0.773256	,-0.000000	,0.417737
2.575000	,0.773256	,-0.000000	,0.417727
2.576000	,0.773256	,-0.000000	,0.417717
