0.742000,	-5.000000,	-11.814695
0.743000,	-5.000000,	-11.794735
0.744000,	-27.000000,	-11.769777
0.745000,	-5.000000,	-11.742783
0.746000,	0.000000,	-11.715572
0.747000,	-27.000000,	-11.685504
0.748000,	0.000000,	-11.652729
0.749000,	-5.000000,	-11.617454
0.750000,	-27.000000,	-11.577729
0.751000,	-10.000000,	-11.536893
0.752000,	0.000000,	-11.499017
0.753000,	-27.000000,	-11.463234
0.754000,	-5.000000,	-11.430396
0.755000,	0.000000,	-11.401169
0.756000,	-21.000000,	-11.371777
0.757000,	-5.000000,	-11.340487
0.758000,	0.000000,	-11.306612
0.759000,	-21.000000,	-11.266957
0.760000,	-10.000000,	-11.221806
0.761000,	-5.000000,	-11.174133
0.762000,	-32.000000,	-11.126451
0.763000,	-10.000000,	-11.085121
0.764000,	-5.000000,	-11.055874
0.765000,	-27.000000,	-11.039005
0.766000,	-5.000000,	-11.035439
0.767000,	0.000000,	-11.044380
0.768000,	-27.000000,	-11.060781
0.769000,	0.000000,	-11.082594
0.770000,	-5.000000,	-11.108031
0.771000,	-27.000000,	-11.133342
0.772000,	-5.000000,	-11.159609
0.773000,	-10.000000,	-11.188962
0.774000,	-32.000000,	-11.222130
0.775000,	-10.000000,	-11.264392
0.776000,	-10.000000,	-11.320459
0.777000,	-27.000000,	-11.390326
0.778000,	-5.000000,	-11.474561
0.779000,	-5.000000,	-11.571312
0.780000,	-21.000000,	-11.674461
0.781000,	-5.000000,	-11.780112
0.782000,	-5.000000,	-11.884946
0.783000,	-32.000000,	-11.985533
0.784000,	-5.000000,	-12.083993
0.785000,	-5.000000,	-12.181983
0.786000,	-27.000000,	-12.276610
0.787000,	-10.000000,	-12.368342
0.788000,	-5.000000,	-12.458818
0.789000,	-21.000000,	-12.545668
0.790000,	-10.000000,	-12.627597
0.791000,	-5.000000,	-12.704212
0.792000,	-21.000000,	-12.773146
0.793000,	0.000000,	-12.832684
0.794000,	-10.000000,	-12.880257
0.795000,	-27.000000,	-12.913965
0.796000,	-5.000000,	-12.937424
0.797000,	-10.000000,	-12.953740
0.798000,	-27.000000,	-12.963349
0.799000,	-5.000000,	-12.969575
0.800000,	0.000000,	-12.973228
0.801000,	-27.000000,	-12.970215
0.802000,	-5.000000,	-12.960201
0.803000,	-5.000000,	-12.944354
0.804000,	-27.000000,	-12.921547
0.805000,	-5.000000,	-12.893876
0.806000,	-10.000000,	-12.863811
0.807000,	-32.000000,	-12.832526
0.808000,	-10.000000,	-12.805823
0.809000,	-10.000000,	-12.788996
0.810000,	-27.000000,	-12.782666
0.811000,	-5.000000,	-12.788048
0.812000,	0.000000,	-12.803303
0.813000,	-27.000000,	-12.821938
0.814000,	5.000000,	-12.840157
0.815000,	-21.000000,	-12.855651
0.816000,	-27.000000,	-12.868527
0.817000,	-5.000000,	-12.884353
0.818000,	-10.000000,	-12.905367
0.819000,	-27.000000,	-12.929635
0.820000,	0.000000,	-12.957701
0.821000,	-5.000000,	-12.987313
0.822000,	-21.000000,	-13.012308
0.823000,	0.000000,	-13.029694
0.824000,	-5.000000,	-13.036525
0.825000,	-32.000000,	-13.029959
0.826000,	-10.000000,	-13.014830
0.827000,	-32.000000,	-13.000679
0.828000,	-32.000000,	-12.998741
0.829000,	-5.000000,	-13.020098
0.830000,	-10.000000,	-13.066265
0.831000,	-27.000000,	-13.131594
0.832000,	0.000000,	-13.212623
0.833000,	-5.000000,	-13.303564
0.834000,	-27.000000,	-13.395941
0.835000,	0.000000,	-13.486254
0.836000,	-10.000000,	-13.571612
0.837000,	-32.000000,	-13.648770
0.838000,	-5.000000,	-13.720618
0.839000,	-21.000000,	-13.790954
0.840000,	-27.000000,	-13.862166
0.841000,	-5.000000,	-13.938304
0.842000,	-5.000000,	-14.018329
0.843000,	-16.000000,	-14.094890
0.844000,	-5.000000,	-14.162014
0.845000,	0.000000,	-14.214319
0.846000,	-21.000000,	-14.245599
0.847000,	0.000000,	-14.253267
0.848000,	-10.000000,	-14.236322
0.849000,	-32.000000,	-14.195739
0.850000,	-10.000000,	-14.139676
0.851000,	-10.000000,	-14.076402
0.852000,	-32.000000,	-14.009976
0.853000,	-5.000000,	-13.946023
0.854000,	0.000000,	-13.886529
0.855000,	-21.000000,	-13.826212
0.856000,	-5.000000,	-13.761516
0.857000,	0.000000,	-13.690354
0.858000,	-27.000000,	-13.609289
0.859000,	-10.000000,	-13.520087
0.860000,	-10.000000,	-13.427670
0.861000,	-32.000000,	-13.335925
0.862000,	-10.000000,	-13.251591
0.863000,	-5.000000,	-13.179426
0.864000,	-21.000000,	-13.117557
0.865000,	-5.000000,	-13.063681
0.866000,	-5.000000,	-13.015186
0.867000,	-21.000000,	-12.967825
0.868000,	0.000000,	-12.919608
0.869000,	0.000000,	-12.867042
0.870000,	-27.000000,	-12.804841
0.871000,	0.000000,	-12.733247
0.872000,	-5.000000,	-12.653357
0.873000,	-27.000000,	-12.564103
0.874000,	-5.000000,	-12.469036
0.875000,	-27.000000,	-12.374750
0.876000,	-21.000000,	-12.288747
0.877000,	-5.000000,	-12.218337
0.878000,	-5.000000,	-12.163517
0.879000,	-27.000000,	-12.119894
0.880000,	-10.000000,	-12.088012
0.881000,	-5.000000,	-12.069414
0.882000,	-21.000000,	-12.061488
0.883000,	-5.000000,	-12.061915
0.884000,	-5.000000,	-12.068008
0.885000,	-32.000000,	-12.076822
0.886000,	-5.000000,	-12.090833
0.887000,	-27.000000,	-12.114789
0.888000,	-27.000000,	-12.153875
0.889000,	-5.000000,	-12.214171
0.890000,	-5.000000,	-12.294431
0.891000,	-27.000000,	-12.387473
0.892000,	0.000000,	-12.489336
0.893000,	0.000000,	-12.594584
0.894000,	-27.000000,	-12.694490
0.895000,	-5.000000,	-12.786122
0.896000,	0.000000,	-12.868462
0.897000,	-27.000000,	-12.937282
0.898000,	-5.000000,	-12.992189
0.899000,	-5.000000,	-13.034376
0.900000,	-27.000000,	-13.062806
0.901000,	0.000000,	-13.079078
0.902000,	-10.000000,	-13.084057
0.903000,	-21.000000,	-13.076326
0.904000,	0.000000,	-13.056930
0.905000,	-5.000000,	-13.025020
0.906000,	-27.000000,	-12.978235
0.907000,	-10.000000,	-12.920571
0.908000,	-5.000000,	-12.857481
0.909000,	-27.000000,	-12.790707
0.910000,	0.000000,	-12.722707
0.911000,	0.000000,	-12.652978
0.912000,	-21.000000,	-12.576291
0.913000,	0.000000,	-12.490564
0.914000,	-27.000000,	-12.397872
0.915000,	-27.000000,	-12.305182
0.916000,	-10.000000,	-12.223814
0.917000,	-5.000000,	-12.159057
0.918000,	-27.000000,	-12.109242
0.919000,	-5.000000,	-12.074335
0.920000,	0.000000,	-12.052762
0.921000,	-27.000000,	-12.038864
0.922000,	-5.000000,	-12.030768
0.923000,	-10.000000,	-12.028798
0.924000,	-21.000000,	-12.031416
0.925000,	-5.000000,	-12.038579
0.926000,	-32.000000,	-12.052360
0.927000,	-27.000000,	-12.079354
0.928000,	-5.000000,	-12.128258
0.929000,	-5.000000,	-12.198650
0.930000,	-27.000000,	-12.283351
0.931000,	-10.000000,	-12.379674
0.932000,	0.000000,	-12.485764
0.933000,	-27.000000,	-12.595672
0.934000,	-5.000000,	-12.705941
0.935000,	-5.000000,	-12.814293
0.936000,	-21.000000,	-12.915827
0.937000,	-10.000000,	-13.008534
0.938000,	-5.000000,	-13.092161
0.939000,	-27.000000,	-13.165289
0.940000,	-10.000000,	-13.229879
0.941000,	-21.000000,	-13.290340
0.942000,	-27.000000,	-13.351559
0.943000,	-5.000000,	-13.418979
0.944000,	-5.000000,	-13.492027
0.945000,	-21.000000,	-13.564352
0.946000,	-5.000000,	-13.632036
0.947000,	-5.000000,	-13.691925
0.948000,	-27.000000,	-13.740249
0.949000,	0.000000,	-13.777107
0.950000,	-5.000000,	-13.801466
0.951000,	-21.000000,	-13.809073
0.952000,	0.000000,	-13.798740
0.953000,	0.000000,	-13.768561
0.954000,	-21.000000,	-13.714037
0.955000,	-5.000000,	-13.635413
0.956000,	-5.000000,	-13.535379
0.957000,	-27.000000,	-13.415985
0.958000,	-5.000000,	-13.283018
0.959000,	-32.000000,	-13.145072
0.960000,	-27.000000,	-13.013504
0.961000,	0.000000,	-12.899739
0.962000,	-27.000000,	-12.807374
0.963000,	-21.000000,	-12.737584
0.964000,	-5.000000,	-12.693551
0.965000,	-5.000000,	-12.672351
0.966000,	-32.000000,	-12.667693
0.967000,	-10.000000,	-12.679736
0.968000,	-10.000000,	-12.710219
0.969000,	-32.000000,	-12.757963
0.970000,	0.000000,	-12.823182
0.971000,	-21.000000,	-12.904482
0.972000,	-21.000000,	-12.998910
0.973000,	-5.000000,	-13.105667
0.974000,	-27.000000,	-13.223106
0.975000,	-32.000000,	-13.352548
0.976000,	-5.000000,	-13.499623
0.977000,	-10.000000,	-13.663348
0.978000,	-32.000000,	-13.837381
0.979000,	0.000000,	-14.019053
0.980000,	-32.000000,	-14.206768
0.981000,	-27.000000,	-14.401128
0.982000,	-5.000000,	-14.605788
0.983000,	-27.000000,	-14.819803
0.984000,	-16.000000,	-15.039932
0.985000,	-5.000000,	-15.263198
0.986000,	-5.000000,	-15.481192
0.987000,	-27.000000,	-15.684120
0.988000,	-5.000000,	-15.868395
0.989000,	-37.000000,	-16.035426
0.990000,	-16.000000,	-16.190531
0.991000,	-5.000000,	-16.338093
0.992000,	-5.000000,	-16.473364
0.993000,	-21.000000,	-16.587661
0.994000,	0.000000,	-16.676306
0.995000,	-10.000000,	-16.735256
0.996000,	-32.000000,	-16.762395
0.997000,	-5.000000,	-16.762810
0.998000,	-5.000000,	-16.740495
0.999000,	-32.000000,	-16.695002
1.000000,	-5.000000,	-16.629962
1.001000,	-32.000000,	-16.552261
1.002000,	-27.000000,	-16.470662
1.003000,	0.000000,	-16.393985
1.004000,	-5.000000,	-16.321074
1.005000,	-21.000000,	-16.243861
1.006000,	-5.000000,	-16.158563
1.007000,	-27.000000,	-16.065854
1.008000,	-27.000000,	-15.970926
1.009000,	-5.000000,	-15.881762
1.010000,	-27.000000,	-15.801965
1.011000,	-27.000000,	-15.734358
1.012000,	-5.000000,	-15.683919
1.013000,	-21.000000,	-15.650776
1.014000,	-27.000000,	-15.633179
1.015000,	-5.000000,	-15.632279
1.016000,	-32.000000,	-15.648039
1.017000,	-27.000000,	-15.682169
1.018000,	-5.000000,	-15.738515
1.019000,	-27.000000,	-15.815562
1.020000,	-27.000000,	-15.910957
1.021000,	-5.000000,	-16.025187
1.022000,	-27.000000,	-16.155318
1.023000,	-27.000000,	-16.298526
1.024000,	-5.000000,	-16.454975
1.025000,	-21.000000,	-16.620747
1.026000,	-27.000000,	-16.790763
1.027000,	0.000000,	-16.962845
1.028000,	-5.000000,	-17.129566
1.029000,	-32.000000,	-17.280557
1.030000,	-5.000000,	-17.412998
1.031000,	-27.000000,	-17.528323
1.032000,	-32.000000,	-17.630109
1.033000,	-5.000000,	-17.724911
1.034000,	-27.000000,	-17.815231
1.035000,	-27.000000,	-17.901792
1.036000,	0.000000,	-17.986720
1.037000,	-10.000000,	-18.065331
1.038000,	-27.000000,	-18.129460
1.039000,	-10.000000,	-18.177493
1.040000,	-27.000000,	-18.211881
1.041000,	-27.000000,	-18.237044
1.042000,	-5.000000,	-18.258273
1.043000,	-32.000000,	-18.277060
1.044000,	-21.000000,	-18.295162
1.045000,	-5.000000,	-18.315294
1.046000,	-27.000000,	-18.335450
1.047000,	-32.000000,	-18.355538
1.048000,	-10.000000,	-18.381036
1.049000,	-5.000000,	-18.411851
1.050000,	-32.000000,	-18.441418
1.051000,	-5.000000,	-18.466615
1.052000,	0.000000,	-18.483667
1.053000,	-21.000000,	-18.483433
1.054000,	-5.000000,	-18.459481
1.055000,	-21.000000,	-18.410446
1.056000,	-27.000000,	-18.339255
1.057000,	-5.000000,	-18.252414
1.058000,	-5.000000,	-18.151440
1.059000,	-27.000000,	-18.033017
1.060000,	-5.000000,	-17.897764
1.061000,	-27.000000,	-17.749502
1.062000,	-27.000000,	-17.594583
1.063000,	-5.000000,	-17.441302
1.064000,	-27.000000,	-17.293660
1.065000,	-21.000000,	-17.154167
1.066000,	-5.000000,	-17.026144
1.067000,	-27.000000,	-16.909345
1.068000,	-27.000000,	-16.805028
1.069000,	-5.000000,	-16.717714
1.070000,	-27.000000,	-16.647978
1.071000,	-21.000000,	-16.595242
1.072000,	0.000000,	-16.559415
1.073000,	-27.000000,	-16.535983
1.074000,	-27.000000,	-16.522630
1.075000,	0.000000,	-16.521572
1.076000,	-21.000000,	-16.530094
1.077000,	-32.000000,	-16.544893
1.078000,	-5.000000,	-16.568600
1.079000,	-27.000000,	-16.602502
1.080000,	-21.000000,	-16.646116
1.081000,	-5.000000,	-16.699466
1.082000,	-27.000000,	-16.759477
1.083000,	-21.000000,	-16.824241
1.084000,	0.000000,	-16.893480
1.085000,	-5.000000,	-16.959810
1.086000,	-32.000000,	-17.013729
1.087000,	-10.000000,	-17.054587
1.088000,	-21.000000,	-17.086081
1.089000,	-32.000000,	-17.112009
1.090000,	-10.000000,	-17.138381
1.091000,	-27.000000,	-17.169387
1.092000,	-27.000000,	-17.207785
1.093000,	-5.000000,	-17.256537
1.094000,	-32.000000,	-17.314943
1.095000,	-27.000000,	-17.383485
1.096000,	-5.000000,	-17.465140
1.097000,	-27.000000,	-17.557836
1.098000,	-27.000000,	-17.658935
1.099000,	-10.000000,	-17.769533
1.100000,	-32.000000,	-17.889312
1.101000,	-27.000000,	-18.019010
1.102000,	-5.000000,	-18.160455
1.103000,	-27.000000,	-18.309960
1.104000,	-27.000000,	-18.463578
1.105000,	-5.000000,	-18.620719
1.106000,	-32.000000,	-18.778471
1.107000,	-21.000000,	-18.934818
1.108000,	-5.000000,	-19.089282
1.109000,	-27.000000,	-19.237207
1.110000,	-27.000000,	-19.375695
1.111000,	-10.000000,	-19.506714
1.112000,	-32.000000,	-19.630957
1.113000,	-27.000000,	-19.750288
1.114000,	0.000000,	-19.867094
1.115000,	-27.000000,	-19.977148
1.116000,	-21.000000,	-20.075610
1.117000,	0.000000,	-20.160622
1.118000,	-27.000000,	-20.227349
1.119000,	-32.000000,	-20.274354
1.120000,	-10.000000,	-20.307677
1.121000,	-27.000000,	-20.331534
1.122000,	-27.000000,	-20.348208
1.123000,	0.000000,	-20.359931
1.124000,	-27.000000,	-20.363797
1.125000,	-21.000000,	-20.356823
1.126000,	0.000000,	-20.338747
1.127000,	-27.000000,	-20.306093
1.128000,	-21.000000,	-20.257130
1.129000,	0.000000,	-20.193546
1.130000,	-32.000000,	-20.114202
1.131000,	-27.000000,	-20.021415
1.132000,	0.000000,	-19.921695
1.133000,	-27.000000,	-19.815762
1.134000,	-27.000000,	-19.703784
1.135000,	-5.000000,	-19.590274
1.136000,	-27.000000,	-19.476838
1.137000,	-32.000000,	-19.365543
1.138000,	-16.000000,	-19.263712
1.139000,	-32.000000,	-19.177854
1.140000,	-37.000000,	-19.114329
1.141000,	-10.000000,	-19.080519
1.142000,	-27.000000,	-19.077596
1.143000,	-27.000000,	-19.102679
1.144000,	0.000000,	-19.152477
1.145000,	-27.000000,	-19.218996
1.146000,	-27.000000,	-19.295363
1.147000,	-5.000000,	-19.379882
1.148000,	-32.000000,	-19.469380
1.149000,	-27.000000,	-19.562388
1.150000,	-10.000000,	-19.661053
1.151000,	-27.000000,	-19.764052
1.152000,	-32.000000,	-19.870122
1.153000,	0.000000,	-19.980273
1.154000,	-27.000000,	-20.090336
1.155000,	-27.000000,	-20.195520
1.156000,	-5.000000,	-20.295425
1.157000,	-27.000000,	-20.387522
1.158000,	-32.000000,	-20.470462
1.159000,	-5.000000,	-20.547390
1.160000,	-32.000000,	-20.618689
1.161000,	-21.000000,	-20.683926
1.162000,	-5.000000,	-20.743448
1.163000,	-27.000000,	-20.793435
1.164000,	-21.000000,	-20.831052
1.165000,	0.000000,	-20.855626
1.166000,	-27.000000,	-20.862686
1.167000,	-32.000000,	-20.851144
1.168000,	-5.000000,	-20.826707
1.169000,	-27.000000,	-20.792075
1.170000,	-21.000000,	-20.747594
1.171000,	-5.000000,	-20.694431
1.172000,	-27.000000,	-20.630902
1.173000,	-27.000000,	-20.557462
1.174000,	0.000000,	-20.477730
1.175000,	-27.000000,	-20.390694
1.176000,	-27.000000,	-20.295767
1.177000,	0.000000,	-20.196223
1.178000,	-27.000000,	-20.091407
1.179000,	-21.000000,	-19.980224
1.180000,	-5.000000,	-19.864614
1.181000,	-27.000000,	-19.744152
1.182000,	-21.000000,	-19.619490
1.183000,	0.000000,	-19.492793
1.184000,	-27.000000,	-19.361838
1.185000,	-27.000000,	-19.226599
1.186000,	-10.000000,	-19.092847
1.187000,	-27.000000,	-18.964468
1.188000,	-27.000000,	-18.844642
1.189000,	-5.000000,	-18.737462
1.190000,	-21.000000,	-18.641838
1.191000,	-27.000000,	-18.555208
1.192000,	-5.000000,	-18.478260
1.193000,	-27.000000,	-18.410152
1.194000,	-27.000000,	-18.350876
1.195000,	-5.000000,	-18.303172
1.196000,	-27.000000,	-18.266234
1.197000,	-27.000000,	-18.239239
1.198000,	0.000000,	-18.223563
1.199000,	-27.000000,	-18.215969
1.200000,	-21.000000,	-18.212907
1.201000,	-5.000000,	-18.214007
1.202000,	-32.000000,	-18.217331
1.203000,	-27.000000,	-18.224114
1.204000,	0.000000,	-18.238265
1.205000,	-21.000000,	-18.256575
1.206000,	-21.000000,	-18.273361
1.207000,	-5.000000,	-18.286619
1.208000,	-27.000000,	-18.294131
1.209000,	-32.000000,	-18.297180
1.210000,	-5.000000,	-18.301818
1.211000,	-32.000000,	-18.310712
1.212000,	-21.000000,	-18.325156
1.213000,	0.000000,	-18.346078
1.214000,	-21.000000,	-18.367862
1.215000,	-27.000000,	-18.385267
1.216000,	-10.000000,	-18.399681
1.217000,	-37.000000,	-18.414218
1.218000,	-32.000000,	-18.435405
1.219000,	-5.000000,	-18.471234
1.220000,	-21.000000,	-18.521001
1.221000,	-27.000000,	-18.579663
1.222000,	0.000000,	-18.644455
1.223000,	-21.000000,	-18.709581
1.224000,	-27.000000,	-18.769485
1.225000,	-5.000000,	-18.823852
1.226000,	-32.000000,	-18.872474
1.227000,	-32.000000,	-18.917966
1.228000,	0.000000,	-18.965961
1.229000,	-27.000000,	-19.015485
1.230000,	-21.000000,	-19.062946
1.231000,	-5.000000,	-19.107365
1.232000,	-37.000000,	-19.147054
1.233000,	-27.000000,	-19.184841
1.234000,	-5.000000,	-19.226648
1.235000,	-27.000000,	-19.271710
1.236000,	-27.000000,	-19.318003
1.237000,	-5.000000,	-19.366666
1.238000,	-27.000000,	-19.415672
1.239000,	-27.000000,	-19.463323
1.240000,	0.000000,	-19.510421
1.241000,	-21.000000,	-19.552651
1.242000,	-21.000000,	-19.584233
1.243000,	-5.000000,	-19.603243
1.244000,	-27.000000,	-19.607696
1.245000,	-27.000000,	-19.598590
1.246000,	-5.000000,	-19.580636
1.247000,	-21.000000,	-19.554213
1.248000,	-21.000000,	-19.517487
1.249000,	-5.000000,	-19.470501
1.250000,	-32.000000,	-19.412892
1.251000,	-32.000000,	-19.348904
1.252000,	-5.000000,	-19.287096
1.253000,	-27.000000,	-19.230282
1.254000,	-21.000000,	-19.177985
1.255000,	-5.000000,	-19.130434
1.256000,	-27.000000,	-19.084920
1.257000,	-21.000000,	-19.040032
1.258000,	0.000000,	-18.996086
1.259000,	-27.000000,	-18.949218
1.260000,	-27.000000,	-18.897955
1.261000,	-5.000000,	-18.846166
1.262000,	-27.000000,	-18.794848
1.263000,	-27.000000,	-18.744854
1.264000,	-5.000000,	-18.699756
1.265000,	-21.000000,	-18.658769
1.266000,	-27.000000,	-18.619669
1.267000,	0.000000,	-18.582858
1.268000,	-21.000000,	-18.545285
1.269000,	-32.000000,	-18.504402
1.270000,	-5.000000,	-18.463692
1.271000,	-32.000000,	-18.426017
1.272000,	-27.000000,	-18.394459
1.273000,	-5.000000,	-18.373633
1.274000,	-21.000000,	-18.362174
1.275000,	-27.000000,	-18.356600
1.276000,	-5.000000,	-18.356833
1.277000,	-27.000000,	-18.361399
1.278000,	-27.000000,	-18.369796
1.279000,	-10.000000,	-18.385031
1.280000,	-21.000000,	-18.407064
1.281000,	-21.000000,	-18.433373
1.282000,	-5.000000,	-18.461805
1.283000,	-27.000000,	-18.488598
1.284000,	-27.000000,	-18.513040
1.285000,	-5.000000,	-18.538202
1.286000,	-32.000000,	-18.564330
1.287000,	-27.000000,	-18.592875
1.288000,	-5.000000,	-18.627790
1.289000,	-27.000000,	-18.667971
1.290000,	-27.000000,	-18.711735
1.291000,	0.000000,	-18.759805
1.292000,	-27.000000,	-18.808485
1.293000,	-21.000000,	-18.853939
1.294000,	-10.000000,	-18.896313
1.295000,	-27.000000,	-18.934830
1.296000,	-27.000000,	-18.970454
1.297000,	0.000000,	-19.005668
1.298000,	-32.000000,	-19.038309
1.299000,	-21.000000,	-19.067158
1.300000,	-5.000000,	-19.093862
1.301000,	-27.000000,	-19.116271
1.302000,	-21.000000,	-19.132828
1.303000,	-5.000000,	-19.144443
1.304000,	-27.000000,	-19.149084
1.305000,	-27.000000,	-19.146788
1.306000,	0.000000,	-19.140703
1.307000,	-27.000000,	-19.129313
1.308000,	-27.000000,	-19.111503
1.309000,	0.000000,	-19.090009
1.310000,	-21.000000,	-19.062869
1.311000,	-27.000000,	-19.027069
1.312000,	-5.000000,	-18.984521
1.313000,	-32.000000,	-18.936946
1.314000,	-21.000000,	-18.887185
1.315000,	-5.000000,	-18.838930
1.316000,	-27.000000,	-18.791048
1.317000,	-32.000000,	-18.744221
1.318000,	-5.000000,	-18.703952
1.319000,	-27.000000,	-18.671770
1.320000,	-27.000000,	-18.647496
1.321000,	0.000000,	-18.632412
1.322000,	-27.000000,	-18.623250
1.323000,	-32.000000,	-18.617901
1.324000,	-5.000000,	-18.620033
1.325000,	-32.000000,	-18.630918
1.326000,	-27.000000,	-18.651407
1.327000,	-5.000000,	-18.684189
1.328000,	-27.000000,	-18.727023
1.329000,	-27.000000,	-18.777210
1.330000,	-5.000000,	-18.835214
1.331000,	-27.000000,	-18.898352
1.332000,	-27.000000,	-18.964284
1.333000,	-5.000000,	-19.033840
1.334000,	-27.000000,	-19.104701
1.335000,	-21.000000,	-19.174108
1.336000,	-5.000000,	-19.241079
1.337000,	-27.000000,	-19.301940
1.338000,	-21.000000,	-19.354546
1.339000,	-5.000000,	-19.399336
1.340000,	-27.000000,	-19.433918
1.341000,	-27.000000,	-19.458067
1.342000,	-5.000000,	-19.475409
1.343000,	-27.000000,	-19.486143
1.344000,	-32.000000,	-19.491197
1.345000,	-5.000000,	-19.495575
1.346000,	-21.000000,	-19.499713
1.347000,	-27.000000,	-19.501115
1.348000,	-5.000000,	-19.500010
1.349000,	-27.000000,	-19.495339
1.350000,	-27.000000,	-19.487091
1.351000,	-5.000000,	-19.478191
1.352000,	-21.000000,	-19.467399
1.353000,	-27.000000,	-19.452204
1.354000,	5.000000,	-19.432225
1.355000,	-27.000000,	-19.403378
1.356000,	-27.000000,	-19.363329
1.357000,	-5.000000,	-19.315886
1.358000,	-27.000000,	-19.262774
1.359000,	-32.000000,	-19.206206
1.360000,	-10.000000,	-19.152895
1.361000,	-32.000000,	-19.107371
1.362000,	-27.000000,	-19.073207
1.363000,	-10.000000,	-19.054671
1.364000,	-27.000000,	-19.051441
1.365000,	-32.000000,	-19.062967
1.366000,	-5.000000,	-19.091356
1.367000,	-27.000000,	-19.134464
1.368000,	-32.000000,	-19.189576
1.369000,	0.000000,	-19.257053
1.370000,	-21.000000,	-19.331953
1.371000,	-27.000000,	-19.407197
1.372000,	-5.000000,	-19.480459
1.373000,	-21.000000,	-19.548389
1.374000,	-27.000000,	-19.607525
1.375000,	-5.000000,	-19.658019
1.376000,	-32.000000,	-19.699461
1.377000,	-27.000000,	-19.733723
1.378000,	0.000000,	-19.764630
1.379000,	-27.000000,	-19.789872
1.380000,	-21.000000,	-19.806233
1.381000,	0.000000,	-19.813205
1.382000,	-32.000000,	-19.807694
1.383000,	-27.000000,	-19.790294
1.384000,	-5.000000,	-19.766655
1.385000,	-32.000000,	-19.738655
1.386000,	-32.000000,	-19.709225
1.387000,	0.000000,	-19.684300
1.388000,	-21.000000,	-19.662410
1.389000,	-32.000000,	-19.639475
1.390000,	0.000000,	-19.616380
1.391000,	-27.000000,	-19.591923
1.392000,	-32.000000,	-19.565312
1.393000,	-5.000000,	-19.540769
1.394000,	-32.000000,	-19.520149
1.395000,	-27.000000,	-19.504902
1.396000,	-5.000000,	-19.498318
1.397000,	-27.000000,	-19.498759
1.398000,	-27.000000,	-19.504112
1.399000,	5.000000,	-19.514119
1.400000,	-27.000000,	-19.523027
1.401000,	-32.000000,	-19.526828
1.402000,	0.000000,	-19.528462
1.403000,	-27.000000,	-19.527499
1.404000,	-27.000000,	-19.522346
1.405000,	0.000000,	-19.514649
1.406000,	-21.000000,	-19.501523
1.407000,	-32.000000,	-19.479837
1.408000,	-5.000000,	-19.452686
1.409000,	-21.000000,	-19.421287
1.410000,	-32.000000,	-19.385313
1.411000,	-10.000000,	-19.348776
1.412000,	-27.000000,	-19.314975
1.413000,	-27.000000,	-19.286052
1.414000,	-10.000000,	-19.265234
1.415000,	-21.000000,	-19.252021
1.416000,	-21.000000,	-19.243545
1.417000,	0.000000,	-19.236745
1.418000,	-27.000000,	-19.225877
1.419000,	-27.000000,	-19.208703
1.420000,	-5.000000,	-19.188473
1.421000,	-27.000000,	-19.165702
1.422000,	-32.000000,	-19.141524
1.423000,	-5.000000,	-19.121062
1.424000,	-27.000000,	-19.105567
1.425000,	-27.000000,	-19.094679
1.426000,	0.000000,	-19.089582
1.427000,	-27.000000,	-19.086983
1.428000,	-27.000000,	-19.084166
1.429000,	-5.000000,	-19.083085
1.430000,	-32.000000,	-19.083734
1.431000,	-27.000000,	-19.087371
1.432000,	-5.000000,	-19.097809
1.433000,	-27.000000,	-19.113848
1.434000,	-21.000000,	-19.132966
1.435000,	0.000000,	-19.153684
1.436000,	-21.000000,	-19.169827
1.437000,	-16.000000,	-19.175033
1.438000,	-10.000000,	-19.167069
1.439000,	-27.000000,	-19.145034
1.440000,	-32.000000,	-19.112770
1.441000,	-10.000000,	-19.078549
1.442000,	-27.000000,	-19.046947
1.443000,	-16.000000,	-19.018938
1.444000,	0.000000,	-18.992677
1.445000,	-21.000000,	-18.961088
1.446000,	-32.000000,	-18.920513
1.447000,	-5.000000,	-18.875071
1.448000,	-27.000000,	-18.827593
1.449000,	-21.000000,	-18.779170
1.450000,	-5.000000,	-18.731402
1.451000,	-27.000000,	-18.682771
1.452000,	-21.000000,	-18.632891
1.453000,	-10.000000,	-18.584248
1.454000,	-27.000000,	-18.537328
1.455000,	-27.000000,	-18.494098
1.456000,	-5.000000,	-18.458456
1.457000,	-5.000000,	-18.427107
1.458000,	-21.000000,	-18.390845
1.459000,	0.000000,	-18.342985
1.460000,	-5.000000,	-18.277082
1.461000,	-27.000000,	-18.187031
1.462000,	-5.000000,	-18.073363
1.463000,	-5.000000,	-17.937731
1.464000,	-27.000000,	-17.779189
1.465000,	-5.000000,	-17.600425
1.466000,	0.000000,	-17.403546
1.467000,	-21.000000,	-17.185891
1.468000,	-5.000000,	-16.947220
1.469000,	-5.000000,	-16.689291
1.470000,	-27.000000,	-16.413518
1.471000,	-5.000000,	-16.125307
1.472000,	-10.000000,	-15.830229
1.473000,	-27.000000,	-15.531686
1.474000,	0.000000,	-15.235014
1.475000,	0.000000,	-14.941574
1.476000,	-16.000000,	-14.646489
1.477000,	-10.000000,	-14.348085
1.478000,	0.000000,	-14.047971
1.479000,	-27.000000,	-13.747148
1.480000,	-5.000000,	-13.449735
1.481000,	-5.000000,	-13.159962
1.482000,	-21.000000,	-12.878434
