Date;Time;Severity;TID;This;Function;Message
2022/06/22;11:58:21.445;DEBUG;37489;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,7"
2022/06/22;11:58:21.445;DEBUG;37489;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,8"
2022/06/22;11:58:21.445;DEBUG;37489;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,9"
2022/06/22;11:58:21.445;DEBUG;37489;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,10"
2022/06/22;11:58:21.445;DEBUG;37489;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,11"
2022/06/22;11:58:21.445;DEBUG;37489;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,12"
2022/06/22;11:58:21.446;DEBUG;37489;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,14"
2022/06/22;11:58:21.446;DEBUG;37489;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,15"
2022/06/22;11:58:21.446;DEBUG;37489;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,16"
2022/06/22;11:58:21.446;DEBUG;37489;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,17"
2022/06/22;11:58:21.446;DEBUG;37489;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,18"
2022/06/22;11:58:21.446;INFO;37489;0;rocos::Robot::csv_parse@1018;"输入文件打开成功"
2022/06/22;11:58:21.446;DEBUG;37489;0;rocos::Robot::csv_parse@1043;"18"
2022/06/22;12:00:11.156;INFO;37489;0;rocos::Robot::csv_parse@1118;"csv文件执行成功"
2022/06/22;12:00:11.156;INFO;37489;0;rocos::Robot::check_init_pos@1207;"已自动回到起始位置"
2022/06/22;12:00:12.177;INFO;37489;0;JC_helper::ft_sensor::init@50;"F/T sensor init success"
2022/06/22;12:00:12.177;INFO;37489;0;rocos::Robot::test@1274;"当前环境是否安全,如果是,输入run开始执行程序"
2022/06/22;12:14:28.154;INFO;38482;0;JC_helper::gripper::init@56;"gripper init success"
2022/06/22;12:14:28.154;INFO;38482;0;JC_helper::TCP_server::init@83;"TCP init success"
2022/06/22;12:14:28.155;INFO;38537;0;JC_helper::TCP_server::RunServer@92;"======waiting for client's request======"
2022/06/22;12:14:28.366;INFO;38482;0;rocos::Robot::test@1262;"当前环境是否安全,如果是,输入run开始执行程序"
2022/06/22;12:14:43.766;DEBUG;38482;0;rocos::Robot::check_init_pos@1133;"2.93215"
2022/06/22;12:14:43.766;DEBUG;38482;0;rocos::Robot::check_init_pos@1138;"2.68449"
2022/06/22;12:14:43.766;DEBUG;38482;0;rocos::Robot::check_init_pos@1143;"2.94961"
2022/06/22;12:14:43.766;DEBUG;38482;0;rocos::Robot::check_init_pos@1148;"0.549436"
2022/06/22;12:14:43.766;DEBUG;38482;0;rocos::Robot::check_init_pos@1153;"3.08923"
2022/06/22;12:14:43.766;DEBUG;38482;0;rocos::Robot::check_init_pos@1158;"0.212738"
2022/06/22;12:14:43.766;DEBUG;38482;0;rocos::Robot::check_init_pos@1163;"2.94961"
2022/06/22;12:14:43.766;ERROR;38482;0;rocos::Robot::check_init_pos@1169;"当前位置不在预定的起始位置，继续上次指令"
2022/06/22;12:14:43.766;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,1"
2022/06/22;12:14:43.766;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,2"
2022/06/22;12:14:43.766;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,3"
2022/06/22;12:14:43.766;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,4"
2022/06/22;12:14:43.766;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,4"
2022/06/22;12:14:43.766;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,5"
2022/06/22;12:14:43.766;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,7"
2022/06/22;12:14:43.766;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,8"
2022/06/22;12:14:43.766;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,8"
2022/06/22;12:14:43.766;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,9"
2022/06/22;12:14:43.766;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,10"
2022/06/22;12:14:43.766;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,11"
2022/06/22;12:14:43.766;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,12"
2022/06/22;12:14:43.766;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,13"
2022/06/22;12:14:43.766;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,14"
2022/06/22;12:14:43.767;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,14"
2022/06/22;12:14:43.767;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,14"
2022/06/22;12:14:43.767;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,1"
2022/06/22;12:14:43.767;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,2"
2022/06/22;12:14:43.767;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,3"
2022/06/22;12:14:43.767;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,4"
2022/06/22;12:14:43.767;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,5"
2022/06/22;12:14:43.767;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,6"
2022/06/22;12:14:43.767;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,7"
2022/06/22;12:14:43.767;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,8"
2022/06/22;12:14:43.767;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,9"
2022/06/22;12:14:43.767;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,10"
2022/06/22;12:14:43.767;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,11"
2022/06/22;12:14:43.767;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,12"
2022/06/22;12:14:43.767;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,14"
2022/06/22;12:14:43.767;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,15"
2022/06/22;12:14:43.767;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,16"
2022/06/22;12:14:43.767;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,17"
2022/06/22;12:14:43.767;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,18"
2022/06/22;12:14:43.767;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,1"
2022/06/22;12:14:43.767;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,2"
2022/06/22;12:14:43.767;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,3"
2022/06/22;12:14:43.767;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,4"
2022/06/22;12:14:43.767;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,5"
2022/06/22;12:14:43.767;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,6"
2022/06/22;12:14:43.767;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,7"
2022/06/22;12:14:43.767;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,8"
2022/06/22;12:14:43.767;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,9"
2022/06/22;12:14:43.767;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,10"
2022/06/22;12:14:43.768;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,11"
2022/06/22;12:14:43.768;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,12"
2022/06/22;12:14:43.768;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,14"
2022/06/22;12:14:43.768;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,15"
2022/06/22;12:14:43.768;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,16"
2022/06/22;12:14:43.768;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,17"
2022/06/22;12:14:43.768;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,18"
2022/06/22;12:14:43.768;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,1"
2022/06/22;12:14:43.768;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,2"
2022/06/22;12:14:43.768;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,3"
2022/06/22;12:14:43.768;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,4"
2022/06/22;12:14:43.768;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,5"
2022/06/22;12:14:43.768;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,6"
2022/06/22;12:14:43.768;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,7"
2022/06/22;12:14:43.768;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,8"
2022/06/22;12:14:43.768;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,9"
2022/06/22;12:14:43.768;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,10"
2022/06/22;12:14:43.768;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,11"
2022/06/22;12:14:43.768;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,12"
2022/06/22;12:14:43.768;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,14"
2022/06/22;12:14:43.768;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,15"
2022/06/22;12:14:43.768;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,16"
2022/06/22;12:14:43.768;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,17"
2022/06/22;12:14:43.768;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_1.csv,18"
2022/06/22;12:14:43.768;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,1"
2022/06/22;12:14:43.768;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,2"
2022/06/22;12:14:43.768;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,3"
2022/06/22;12:14:43.768;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,4"
2022/06/22;12:14:43.768;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,5"
2022/06/22;12:14:43.768;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,7"
2022/06/22;12:14:43.768;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,8"
2022/06/22;12:14:43.768;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,9"
2022/06/22;12:14:43.769;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,10"
2022/06/22;12:14:43.769;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,11"
2022/06/22;12:14:43.769;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,12"
2022/06/22;12:14:43.769;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,13"
2022/06/22;12:14:43.769;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,14"
2022/06/22;12:14:43.769;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,1"
2022/06/22;12:14:43.769;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,2"
2022/06/22;12:14:43.769;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,3"
2022/06/22;12:14:43.769;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,4"
2022/06/22;12:14:43.769;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,5"
2022/06/22;12:14:43.769;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,7"
2022/06/22;12:14:43.769;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,8"
2022/06/22;12:14:43.769;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,9"
2022/06/22;12:14:43.769;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,10"
2022/06/22;12:14:43.769;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,11"
2022/06/22;12:14:43.769;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,12"
2022/06/22;12:14:43.769;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,13"
2022/06/22;12:14:43.769;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,14"
2022/06/22;12:14:43.769;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,1"
2022/06/22;12:14:43.769;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,2"
2022/06/22;12:14:43.769;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,3"
2022/06/22;12:14:43.769;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,4"
2022/06/22;12:14:43.769;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,5"
2022/06/22;12:14:43.769;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,7"
2022/06/22;12:14:43.769;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,8"
2022/06/22;12:14:43.769;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,9"
2022/06/22;12:14:43.769;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,10"
2022/06/22;12:14:43.769;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,11"
2022/06/22;12:14:43.769;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,12"
2022/06/22;12:14:43.769;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,13"
2022/06/22;12:14:43.769;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_2.csv,14"
2022/06/22;12:14:43.769;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_3.csv,1"
2022/06/22;12:14:43.769;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_3.csv,2"
2022/06/22;12:14:43.769;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_3.csv,3"
2022/06/22;12:14:43.769;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_3.csv,4"
2022/06/22;12:14:43.769;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_3.csv,5"
2022/06/22;12:14:43.769;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_3.csv,6"
2022/06/22;12:14:43.769;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_3.csv,7"
2022/06/22;12:14:43.769;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_3.csv,8"
2022/06/22;12:14:43.769;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_3.csv,9"
2022/06/22;12:14:43.769;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_3.csv,10"
2022/06/22;12:14:43.770;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_3.csv,11"
2022/06/22;12:14:43.770;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_3.csv,12"
2022/06/22;12:14:43.770;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_3.csv,13"
2022/06/22;12:14:43.770;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_3.csv,14"
2022/06/22;12:14:43.770;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_3.csv,16"
2022/06/22;12:14:43.770;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_3.csv,17"
2022/06/22;12:14:43.770;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_3.csv,18"
2022/06/22;12:14:43.770;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_3.csv,19"
2022/06/22;12:14:43.770;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_3.csv,1"
2022/06/22;12:14:43.770;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_3.csv,2"
2022/06/22;12:14:43.770;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_3.csv,3"
2022/06/22;12:14:43.770;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_3.csv,4"
2022/06/22;12:14:43.770;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_3.csv,5"
2022/06/22;12:14:43.770;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_3.csv,6"
2022/06/22;12:14:43.770;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_3.csv,7"
2022/06/22;12:14:43.770;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_3.csv,8"
2022/06/22;12:14:43.770;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_3.csv,9"
2022/06/22;12:14:43.770;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_3.csv,10"
2022/06/22;12:14:43.770;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_3.csv,11"
2022/06/22;12:14:43.770;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_3.csv,12"
2022/06/22;12:14:43.770;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_3.csv,13"
2022/06/22;12:14:43.770;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_3.csv,14"
2022/06/22;12:14:43.770;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_3.csv,16"
2022/06/22;12:14:43.770;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_3.csv,17"
2022/06/22;12:14:43.770;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_3.csv,18"
2022/06/22;12:14:43.770;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_3.csv,19"
2022/06/22;12:14:43.770;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_4.csv,1"
2022/06/22;12:14:43.770;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_4.csv,2"
2022/06/22;12:14:43.770;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_4.csv,3"
2022/06/22;12:14:43.770;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_4.csv,4"
2022/06/22;12:14:43.770;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_4.csv,5"
2022/06/22;12:14:43.770;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_4.csv,6"
2022/06/22;12:14:43.770;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_4.csv,7"
2022/06/22;12:14:43.770;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_4.csv,8"
2022/06/22;12:14:43.770;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_4.csv,9"
2022/06/22;12:14:43.770;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_4.csv,10"
2022/06/22;12:14:43.771;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_4.csv,11"
2022/06/22;12:14:43.771;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_4.csv,12"
2022/06/22;12:14:43.771;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_4.csv,15"
2022/06/22;12:14:43.771;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_4.csv,16"
2022/06/22;12:14:43.771;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_4.csv,17"
2022/06/22;12:14:43.771;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_4.csv,1"
2022/06/22;12:14:43.771;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_4.csv,2"
2022/06/22;12:14:43.771;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_4.csv,3"
2022/06/22;12:14:43.771;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_4.csv,4"
2022/06/22;12:14:43.771;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_4.csv,5"
2022/06/22;12:14:43.771;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_4.csv,6"
2022/06/22;12:14:43.771;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_4.csv,7"
2022/06/22;12:14:43.771;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_4.csv,8"
2022/06/22;12:14:43.771;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_4.csv,9"
2022/06/22;12:14:43.771;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_4.csv,10"
2022/06/22;12:14:43.771;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_4.csv,11"
2022/06/22;12:14:43.771;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_4.csv,12"
2022/06/22;12:14:43.771;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_4.csv,15"
2022/06/22;12:14:43.771;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_4.csv,16"
2022/06/22;12:14:43.771;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_4.csv,17"
2022/06/22;12:14:43.771;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_5.csv,1"
2022/06/22;12:14:43.771;DEBUG;38482;0;rocos::Robot::check_init_pos@1192;"/home/think/rocos-app/debug/demo_5.csv,2"
